ALCNO,FSA,FSA_,HHIANYPD,HHIA_YPD,HHIBCBS,HHIBCBS_,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIIRGXB,HHII_GXB,HHILSTTM,HHIL_TTM,HHIPDLIB,HHIPRDED,HHIPROUT,HHIPRYOU,HHIP_DED,HHIP_LIB,HHIP_OUT,HHIP_YOU,HHIRPMPD,HHIRPMXB,HHIR_MPD,HHIR_MXB,HHISTILL,HHISUBPD,HHIS_BPD,HHIS_ILL,HSAHRA,HSAHRA_,MEDIGAP,MEDIGAP_,NEWID,PLNMGD,PLNMGD_,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS,QHHP3MX,QHHP3MX_,RECTYPE,REC_ORIG,REC_STAT,SEQNO,SSTYPE,SSTYPE_,QYEAR
0,2,D,1,D,,A,2,D,1,D,,A,1,D,1,1,,1,D,D,A,D,04,600,D,D,2,,A,D,1,D,,A,05094104,2,D,2,D,,A,,A,1800,D,HHP,5,1,18,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,04,143,D,D,1,,A,D,,A,,A,05094134,,A,,A,,A,,A,429,D,HHP,5,1,11,2,D,20232
0,2,D,1,D,,A,1,D,1,D,,A,1,D,3,2,,1,D,D,A,D,04,143,D,D,1,,A,D,2,D,,A,05094134,2,D,2,D,,A,,A,429,D,HHP,5,1,12,,A,20232
0,2,D,1,D,,A,1,D,1,D,,A,1,D,4,2,,1,D,D,A,D,04,165,D,D,1,,A,D,2,D,,A,05094134,2,D,2,D,,A,,A,495,D,HHP,5,1,13,,A,20232
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05094164,,A,,A,,A,,A,,A,HHP,5,1,4,4,D,20232
0,,A,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05094164,,A,,A,,A,,A,,A,HHP,5,1,5,1,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,18,D,D,1,,A,D,2,D,,A,05094164,2,D,,A,,A,,A,117,D,HHP,5,1,6,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,32,D,D,1,,A,D,,A,,A,05094184,,A,,A,,A,,A,96,D,HHP,5,1,6,3,D,20232
0,2,D,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,150,D,D,1,,A,D,,A,,A,05094234,1,D,,A,,A,,A,975,D,HHP,5,1,8,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,150,D,D,1,,A,D,,A,,A,05094264,1,D,,A,,A,,A,900,D,HHP,5,1,6,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,24,D,D,1,,A,D,,A,,A,05094314,,A,,A,,A,,A,72,D,HHP,5,1,15,1,D,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,77,D,D,1,,A,D,2,D,,A,05094314,2,D,,A,,A,,A,231,D,HHP,5,1,16,,A,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05094364,1,D,,A,,A,,A,,A,HHP,5,1,5,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,10,D,D,1,,A,D,,A,,A,05094374,,A,,A,,A,,A,65,D,HHP,5,1,8,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,5,D,D,1,,A,D,,A,,A,05094374,,A,,A,,A,,A,33,D,HHP,5,1,9,4,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,65,D,D,1,,A,D,,A,,A,05094374,1,D,,A,,A,,A,423,D,HHP,5,1,10,,A,20232
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,05094404,2,D,,A,,A,,A,,A,HHP,5,1,4,,A,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,194,D,D,1,,A,D,2,D,,A,05094494,2,D,,A,,A,,A,1261,D,HHP,5,1,10,,A,20232
0,2,D,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,378,D,D,1,,A,D,2,D,,A,05094504,2,D,,A,,A,,A,4914,D,HHP,5,1,9,,A,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,120,D,D,1,,A,D,2,D,,A,05094514,2,D,,A,,A,,A,1560,D,HHP,5,1,4,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,17,D,D,1,,A,D,,A,,A,05094544,,A,,A,,A,,A,51,D,HHP,5,1,7,4,D,20232
0,2,D,1,D,,A,2,D,1,D,,A,1,D,2,2,,1,D,D,A,D,06,800,D,D,1,,A,D,2,D,,A,05094544,2,D,2,D,,A,,A,800,D,HHP,5,1,8,,A,20232
0,,C,,C,,A,1,D,1,F,,A,,A,3,,,,C,D,A,C,,,C,A,1,,A,D,,C,,A,05094544,1,D,,C,,A,,A,,A,HHP,5,1,9,,A,20232
0,2,D,1,D,1,D,5,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,500,D,D,1,,A,D,,A,,A,05094674,1,D,,A,,A,,A,3000,D,HHP,5,1,7,,A,20232
0,,A,,A,,A,5,D,2,D,,A,,A,2,1,,1,D,D,A,D,04,250,D,D,,,A,A,,A,,A,05094674,,A,,A,,A,,A,750,D,HHP,1,1,8,1,D,20232
0,2,D,,A,,A,2,D,3,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,1,D,A,,A,2,D,05094684,1,D,1,D,,C,1,D,,A,HHP,1,1,5,,A,20232
0,,A,1,D,,A,2,D,1,D,,A,1,D,1,2,,1,D,D,A,D,06,843,D,D,1,,A,D,,A,,A,05094734,,A,,A,,A,,A,843,D,HHP,5,1,6,2,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,73,D,D,1,,A,D,1,D,,A,05094734,2,D,,A,,A,,A,475,D,HHP,5,1,7,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05094754,1,D,2,D,,A,,A,,A,HHP,1,1,4,,A,20232
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,,D,C,,,A,A,2,D,,A,05094824,2,D,,A,,A,,A,5000,F,HHP,1,1,9,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,77,D,D,1,,A,D,,A,,A,05094874,,A,,A,,A,,A,231,D,HHP,5,1,5,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,2,,1,D,D,A,D,04,252,D,D,1,,A,D,,A,,A,05094874,,A,,A,,A,,A,756,D,HHP,5,1,6,2,D,20232
0,2,D,1,D,,A,2,D,2,D,1124,D,1,D,3,2,,1,D,D,A,D,10,,D,A,1,,A,D,2,D,1,D,05094874,2,D,,A,,A,,A,1124,D,HHP,5,1,7,,A,20232
0,,A,,A,,A,2,D,2,D,,A,,A,4,2,,1,D,D,A,D,04,30,D,D,,,A,A,,A,,A,05094874,,A,,A,,A,,A,90,D,HHP,1,1,8,5,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,6,D,D,1,,A,D,,A,,A,05094904,,A,,A,,A,,A,39,D,HHP,5,1,9,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,6,D,D,1,,A,D,,A,,A,05094904,,A,,A,,A,,A,39,D,HHP,5,1,10,4,D,20232
0,2,D,1,D,,A,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,110,D,D,1,,A,D,1,D,,A,05094904,1,D,,A,,A,,A,715,D,HHP,5,1,11,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,17,D,D,1,,A,D,,A,,A,05094914,,A,,A,,A,,A,111,D,HHP,5,1,6,1,D,20232
0,,A,1,D,,A,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,12,D,D,1,,A,D,,A,,A,05094914,,A,,A,,A,,A,156,D,HHP,5,1,7,1,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,44,D,D,1,,A,D,2,D,,A,05094914,2,D,,A,,A,,A,286,D,HHP,5,1,8,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,38,D,D,1,,A,D,,A,,A,05094934,,A,,A,,A,,A,114,D,HHP,5,1,7,1,D,20232
0,2,D,,A,1,D,1,D,1,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,2,,A,D,1,D,,A,05095014,2,D,2,D,,A,,A,,A,HHP,5,1,8,,A,20232
0,2,D,,A,,A,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,231,D,D,,,A,A,2,D,,A,05095014,2,D,2,D,,A,,A,693,D,HHP,1,1,9,,A,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,60,D,D,1,,A,D,2,D,,A,05095054,2,D,,A,,A,,A,780,D,HHP,5,1,6,,A,20232
0,2,D,,A,1,D,1,D,3,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,1,D,D,,A,,A,05095084,1,D,1,D,3,D,1,D,,A,HHP,5,1,4,,A,20232
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05095144,,A,,A,,A,,A,,A,HHP,5,1,6,1,D,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,05095144,2,D,,A,,A,,A,,A,HHP,5,1,7,,A,20232
0,,A,,A,,A,2,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,,D,C,,,A,A,,A,,A,05095154,,A,,A,,A,,A,90,F,HHP,1,1,14,1,D,20232
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,05095224,2,D,,A,,A,,A,,A,HHP,5,1,10,,A,20232
0,2,D,,A,,A,2,D,2,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,05095224,2,D,,A,,A,,A,,A,HHP,5,1,11,,A,20232
0,,A,2,D,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,10,,D,A,1,,A,D,,A,,A,05095244,,A,,A,,A,,A,,A,HHP,5,1,4,1,D,20232
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05095264,1,D,,A,,A,,A,,A,HHP,5,1,5,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,3,D,D,1,,A,D,,A,,A,05095274,,A,,A,,A,,A,9,D,HHP,5,1,4,5,D,20232
0,1,D,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,60,D,D,1,,A,D,,A,,A,05095274,1,D,,A,,A,,A,180,D,HHP,5,1,5,,A,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,06,169,D,D,1,,A,D,,A,,A,05095294,,A,,A,,A,,A,169,D,HHP,5,1,7,1,D,20232
0,,A,1,D,,A,1,D,1,D,,A,1,D,2,2,,1,D,D,A,D,06,508,D,D,1,,A,D,,A,,A,05095294,,A,,A,,A,,A,508,D,HHP,5,1,8,2,D,20232
0,2,D,1,D,,A,1,D,1,D,,A,1,D,3,2,,1,D,D,A,D,04,223,D,D,1,,A,D,2,D,1,D,05095294,1,D,2,D,,A,,A,669,D,HHP,5,1,9,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,20,D,D,1,,A,D,,A,,A,05095324,,A,,A,,A,,A,120,D,HHP,5,1,5,1,D,20232
0,1,D,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,03,63,D,D,1,,A,D,,A,,A,05095324,1,D,,A,,A,,A,378,D,HHP,5,1,6,,A,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,300,D,D,1,,A,D,2,D,,A,05095344,2,D,,A,,A,,A,1950,D,HHP,5,1,10,,A,20232
0,2,D,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,500,D,D,1,,A,D,2,D,,A,05095444,2,D,,A,,A,,A,3250,D,HHP,5,1,14,,A,20232
0,,A,1,D,1,D,5,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,29,D,D,1,,A,D,,A,,A,05095564,,A,,A,,A,,A,87,D,HHP,5,1,21,1,D,20232
0,1,D,1,D,1,D,5,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,49,D,D,1,,A,D,1,D,,A,05095564,2,D,,A,,A,,A,147,D,HHP,5,1,22,,A,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,80,D,D,1,,A,D,2,D,1,D,05095634,2,D,,A,,A,,A,240,D,HHP,5,1,8,,A,20232
0,2,D,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,200,D,D,1,,A,D,2,D,,A,05095674,2,D,,A,,A,,A,1300,D,HHP,5,1,8,,A,20232
0,,A,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,,D,C,1,,A,D,,A,,A,05095744,,A,,A,,A,,A,285,F,HHP,5,1,11,1,D,20232
0,2,D,1,D,1,D,4,D,2,D,,A,1,D,3,1,,1,D,D,A,D,03,500,D,D,1,,A,D,2,D,,A,05095744,2,D,,A,,A,,A,3000,D,HHP,5,1,13,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05095794,,A,,A,,A,,A,83,F,HHP,5,1,6,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,,D,C,1,,A,D,,A,,A,05095794,,A,,A,,A,,A,30,F,HHP,5,1,7,4,D,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,4,1,,1,D,D,A,D,02,646,D,D,1,,A,D,,A,,A,05095794,1,D,,A,,A,,A,4199,D,HHP,5,1,8,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,5,1,,1,D,D,A,D,04,260,D,D,1,,A,D,,A,,A,05095794,1,D,,A,,A,,A,780,D,HHP,5,1,9,,A,20232
0,,A,1,D,1,D,1,D,1,D,,A,1,D,1,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05095844,,A,,A,,A,,A,135,F,HHP,5,1,7,1,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,150,D,D,1,,A,D,2,D,,A,05095844,2,D,,A,,A,,A,975,D,HHP,5,1,8,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,130,D,D,1,,A,D,2,D,,A,05095844,2,D,,A,,A,,A,845,D,HHP,5,1,9,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,4,1,,1,D,D,A,D,02,7,D,D,1,,A,D,,A,,A,05095844,,A,,A,,A,,A,46,D,HHP,5,1,10,1,D,20232
0,2,D,1,D,,A,2,D,2,D,,A,1,D,1,2,,1,D,D,A,D,03,90,D,D,1,,A,D,2,D,,A,05095854,2,D,,A,,A,,A,540,D,HHP,5,1,6,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,03,80,D,D,1,,A,D,2,D,,A,05095854,2,D,,A,,A,,A,480,D,HHP,5,1,7,,A,20232
0,,A,1,D,,A,1,D,3,D,,A,1,D,1,2,,1,D,D,A,D,04,60,D,D,1,,A,D,,A,,A,05095884,,A,,A,,A,,A,180,D,HHP,5,1,7,1,D,20232
0,2,D,1,D,,A,1,D,3,D,,A,1,D,2,2,,1,D,D,A,D,04,238,D,D,1,,A,D,,A,,A,05095884,1,D,2,D,,A,,A,714,D,HHP,5,1,8,,A,20232
0,2,D,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,250,D,D,1,,A,D,2,D,,A,05096024,2,D,,A,,A,,A,1625,D,HHP,5,1,15,,A,20232
0,2,D,,A,,A,1,D,3,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,05096024,1,D,2,D,,A,,A,,A,HHP,5,1,16,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05096144,,A,,A,,A,,A,120,F,HHP,5,1,6,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05096144,,A,,A,,A,,A,150,F,HHP,5,1,7,4,D,20232
0,2,D,1,D,1,D,4,D,2,D,,A,1,D,3,2,,1,D,D,A,D,02,,D,C,1,,A,D,2,D,,A,05096144,2,D,,A,,A,,A,390,F,HHP,5,1,8,,A,20232
0,,A,1,D,,A,4,D,2,D,127,T,1,D,1,1,,1,D,D,A,D,10,,D,A,2,,A,D,,A,,A,05096174,,A,,A,,A,,A,30,D,HHP,5,1,12,1,D,20232
0,,A,1,D,,A,4,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,10,D,D,2,,A,D,,A,,A,05096174,,A,,A,,A,,A,65,D,HHP,5,1,13,4,D,20232
0,2,D,1,D,1,D,4,D,2,D,,A,1,D,4,1,,1,D,D,A,D,02,251,D,D,2,,A,D,2,D,,A,05096174,2,D,,A,,A,,A,1632,D,HHP,5,1,15,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,72,D,D,1,,A,D,,A,,A,05096244,1,D,,A,,A,,A,468,D,HHP,5,1,4,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,22,D,D,1,,A,D,,A,,A,05096254,,A,,A,,A,,A,132,D,HHP,5,1,7,1,D,20232
0,1,D,2,D,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,,D,A,2,,A,D,,A,,A,05096254,1,D,,A,,A,,A,,A,HHP,5,1,8,,A,20232
0,2,D,,A,,A,2,D,1,D,,A,,A,3,,2,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05096254,1,D,2,D,,A,,A,,A,HHP,5,1,9,,A,20232
0,2,D,1,D,,A,2,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,450,D,D,1,,A,D,2,D,,A,05096274,2,D,,A,,A,,A,1350,D,HHP,5,1,9,,A,20232
0,2,D,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,800,D,D,1,,A,D,1,D,,A,05096344,2,D,,A,,A,,A,2400,D,HHP,5,1,4,,A,20232
0,,A,,A,,A,3,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05096354,,A,,A,,A,,A,,A,HHP,5,1,14,1,D,20232
0,,A,1,D,,A,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,10,D,D,1,,A,D,,A,,A,05096354,,A,,A,,A,,A,30,D,HHP,5,1,15,4,D,20232
0,1,D,1,D,,A,3,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,380,D,D,1,,A,D,2,D,,A,05096354,2,D,,A,,A,,A,1140,D,HHP,5,1,16,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,11,D,D,1,,A,D,,A,,A,05096364,,A,,A,,A,,A,33,D,HHP,5,1,4,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,2,D,D,1,,A,D,,A,,A,05096364,,A,,A,,A,,A,6,D,HHP,5,1,5,4,D,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,150,D,D,1,,A,D,,A,,A,05096364,1,D,,A,,A,,A,450,D,HHP,5,1,6,,A,20232
0,2,D,,A,1,D,1,D,3,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,05096424,2,D,2,D,,A,,A,,A,HHP,5,1,4,,A,20232
0,2,D,1,D,1,D,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,110,D,D,1,,A,D,1,D,,A,05096464,2,D,,A,,A,,A,715,D,HHP,5,1,7,,A,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,27,D,D,1,,A,D,2,D,,A,05096464,2,D,,A,,A,,A,176,D,HHP,5,1,8,,A,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,12,D,D,1,,A,D,2,D,,A,05096464,2,D,,A,,A,,A,78,D,HHP,5,1,9,,A,20232
0,,A,2,D,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,,D,A,1,,A,D,,A,,A,05096574,,A,,A,,A,,A,,A,HHP,5,1,7,1,D,20232
0,,A,2,D,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,01,,D,A,1,,A,D,,A,,A,05096574,,A,,A,,A,,A,,A,HHP,5,1,8,1,D,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,01,10,D,D,1,,A,D,2,D,,A,05096574,2,D,,A,,A,,A,130,D,HHP,5,1,9,,A,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,4,1,,1,D,D,A,D,01,10,D,D,1,,A,D,2,D,,A,05096574,2,D,,A,,A,,A,130,D,HHP,5,1,10,,A,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,5,1,,1,D,D,A,D,01,4,D,D,1,,A,D,,A,,A,05096574,,A,,A,,A,,A,52,D,HHP,5,1,11,4,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,6,1,,1,D,D,A,D,01,4,D,D,1,,A,D,,A,,A,05096574,,A,,A,,A,,A,52,D,HHP,5,1,12,4,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,6,D,D,1,,A,D,,A,,A,05096684,,A,,A,,A,,A,36,D,HHP,5,1,8,1,D,20232
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,2,D,D,1,,A,D,,A,,A,05096684,,A,,A,,A,,A,13,D,HHP,5,1,9,4,D,20232
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,356,D,D,1,,A,D,2,D,,A,05096684,2,D,,A,,A,,A,1068,D,HHP,5,1,10,,A,20232
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,83,D,D,2,,A,D,2,D,,A,05096724,2,D,,A,,A,,A,540,D,HHP,5,1,5,,A,20232
0,,A,,A,,A,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,60,D,D,,,A,A,,A,,A,05096764,,A,,A,,A,,A,390,D,HHP,1,1,17,1,D,20232
0,,A,,A,,A,3,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,30,D,D,,,A,A,,A,,A,05096764,,A,,A,,A,,A,195,D,HHP,1,1,18,4,D,20232
0,2,D,,A,1,D,3,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,490,D,D,,,A,A,2,D,,A,05096764,2,D,,A,,A,,A,3185,D,HHP,1,1,19,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,50,D,D,1,,A,D,,A,,A,05096784,1,D,,A,,A,,A,325,D,HHP,5,1,4,,A,20232
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,54,D,D,1,,A,D,2,D,,A,05096804,2,D,,A,,A,,A,351,D,HHP,5,1,4,,A,20232
0,,A,1,D,,A,2,D,1,D,,A,1,D,2,1,,1,D,D,A,D,03,20,D,D,1,,A,D,,A,,A,05096804,,A,,A,,A,,A,120,D,HHP,5,1,5,1,D,20232
0,,A,1,D,,A,2,D,1,D,,A,1,D,3,1,,1,D,D,A,D,03,9,D,D,1,,A,D,,A,,A,05096804,,A,,A,,A,,A,54,D,HHP,5,1,6,4,D,20232
0,2,D,2,D,1,D,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,,D,A,2,,A,D,,A,,A,05096864,1,D,2,D,,A,,A,,A,HHP,5,1,4,,A,20232
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,05096884,,A,,A,,A,,A,,A,HHP,5,1,9,3,D,20232
0,,C,1,D,,A,4,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,500,D,D,1,,A,D,,C,,A,05096924,2,D,,C,,A,,A,1500,D,HHP,5,1,7,,A,20232
0,,A,1,D,,A,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,12,D,D,1,,A,D,,A,,A,05096944,,A,,A,,A,,A,78,D,HHP,5,1,6,1,D,20232
0,,A,1,D,,A,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,8,D,D,1,,A,D,,A,,A,05096944,,A,,A,,A,,A,52,D,HHP,5,1,7,4,D,20232
0,2,D,1,D,,A,3,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,175,D,D,1,,A,D,1,D,,A,05096944,2,D,,A,,A,,A,1138,D,HHP,5,1,8,,A,20232
0,,A,2,D,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,A,1,,A,D,,A,,A,05096984,,A,,A,,A,,A,,A,HHP,5,1,11,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,4,D,D,1,,A,D,,A,,A,05096984,,A,,A,,A,,A,26,D,HHP,5,1,12,4,D,20232
0,1,D,1,D,1,D,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,382,D,D,1,,A,D,1,D,,A,05096984,2,D,,A,,A,,A,2483,D,HHP,5,1,13,,A,20232
0,2,D,1,D,,A,1,D,3,D,,A,1,D,4,1,,1,D,D,A,D,04,425,D,D,1,,A,D,2,D,,A,05096984,2,D,2,D,,A,,A,1275,D,HHP,5,1,14,,A,20232
0,,A,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,09,36,D,D,,,A,A,,A,,A,05097034,,A,,A,,A,,A,9,D,HHP,1,1,10,5,D,20232
0,,A,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,05097234,,A,,A,,A,,A,120,F,HHP,5,1,4,1,D,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,10,D,D,1,,A,D,,A,,A,05097234,,A,,A,,A,,A,65,D,HHP,5,1,5,4,D,20232
0,1,D,1,D,,A,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,20,D,D,1,,A,D,,A,,A,05097234,1,D,,A,,A,,A,130,D,HHP,5,1,6,,A,20232
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,36,D,D,1,,A,D,,A,,A,05097274,,A,,A,,A,,A,216,D,HHP,5,1,8,1,D,20232
