QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20234,05274924,3,0,1,200,D,,A,13,D,,A,,A,,,300,A,D
20234,05275444,6,0,1,321,D,,A,,A,1,D,,A,11,,165,D,D
20234,05275444,7,0,1,365,D,,A,09,D,,A,,A,,,60,A,D
20234,05275454,4,0,1,200,D,,A,13,D,,A,,A,,,180,A,D
20234,05275894,3,0,1,700,D,,A,09,D,,A,,A,,,3000,A,D
20234,05275894,4,0,1,700,D,,A,10,D,,A,,A,,,3000,A,D
20234,05275894,5,0,1,700,D,,A,11,D,,A,,A,,,3000,A,D
20234,05276044,4,0,1,365,D,,A,13,D,,A,,A,,,30,A,D
20234,05276314,4,0,1,301,D,,A,13,D,,A,,A,,,3000,A,D
20234,05276444,8,0,1,303,D,,A,11,D,,A,,A,,,550,A,D
20234,05276504,3,0,1,200,D,,A,13,D,,A,,A,,,3114,A,D
20234,05276714,3,0,1,321,D,,A,,A,4,D,,A,1,,60,D,D
20234,05276754,3,0,1,302,D,,A,13,D,,A,,A,,,144,A,D
20234,05276964,6,0,1,310,D,,A,13,D,,A,,A,,,2400,A,D
20234,05277264,7,0,1,302,D,,A,13,D,,A,,A,,,4500,A,D
20234,05277434,4,0,1,345,D,,A,13,D,,A,,A,,,450,A,D
20234,05277704,5,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20234,05277704,6,0,1,321,D,,A,,A,4,D,,A,1,,100,D,D
20234,05277704,7,0,1,345,D,,A,13,D,,A,,A,,,1740,A,D
20234,05277774,4,0,1,301,D,,A,13,D,,A,,A,,,1500,A,D
20234,05277834,3,0,1,321,D,,A,,A,4,D,,A,1,,125,D,D
20234,05278034,4,0,1,200,D,,A,13,D,,A,,A,,,696,A,D
20234,05278274,5,0,1,303,D,,A,09,D,,A,,A,,,1500,A,D
20234,05278294,17,0,1,301,D,,A,13,D,,A,,A,,1,2580,A,D
20234,05278294,18,0,1,321,D,,A,,A,4,D,,A,3,,480,D,D
20234,05278294,19,0,2,301,D,,A,09,D,,A,,A,,,800,A,D
20234,05278544,8,0,1,301,D,,A,13,D,,A,,A,,,2400,A,D
20234,05278544,9,0,2,301,D,,A,09,D,,A,,A,,,800,A,D
20234,05279034,8,0,1,100,D,2,D,13,D,,A,,A,,,3762,A,D
20234,05279034,9,0,1,303,D,,A,09,D,,A,,A,,1,6488,A,D
20234,05279054,5,0,1,321,D,,A,,A,4,D,,A,3,,153,D,D
20234,05279054,6,0,1,365,D,,A,13,D,,A,,A,,,150,A,D
20234,05279074,6,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20234,05279124,7,0,1,200,D,,A,13,D,,A,,A,,,1260,A,D
20234,05279584,5,0,1,302,D,,A,13,D,,A,,A,,,300,A,D
20234,05279694,5,0,1,200,D,,A,13,D,,A,,A,,,450,A,D
20234,05279694,6,0,1,365,D,,A,10,D,,A,,A,,,100,A,D
20234,05279884,17,0,1,200,D,,A,13,D,,A,,A,,,270,A,D
20234,05279884,18,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20234,05279884,19,0,2,200,D,,A,09,D,,A,,A,,,90,A,D
20234,05279914,8,0,1,400,D,,A,09,D,,A,,A,,,,A,H
20234,05279914,8,1,1,321,D,,A,09,D,,A,,A,,,1044,A,E
20234,05279914,8,2,1,310,D,,A,09,D,,A,,A,,,17124,A,U
20234,05279914,8,3,1,365,D,,A,09,D,,A,,A,,,1016,A,E
20234,05279914,8,4,1,303,D,,A,09,D,,A,,A,,,18102,A,E
20234,05280214,7,0,1,340,D,,A,09,D,,A,,A,,,73,A,D
20234,05280214,8,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20234,05280214,9,0,1,365,D,,A,09,D,,A,,A,,,75,A,D
20234,05280264,8,0,1,303,D,,A,09,D,,A,,A,,,3000,A,D
20234,05280264,9,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20234,05280324,4,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20234,05280384,4,0,1,321,D,,A,,A,2,D,,A,12,,480,D,D
20234,05280644,9,0,1,365,D,,A,10,D,,A,,A,,,64,A,D
20234,05280664,22,0,1,345,D,,A,11,D,,A,,A,,,75,A,D
20234,05280714,12,0,1,303,D,,A,13,D,,A,,A,,,3708,A,D
20234,05280714,13,0,1,303,D,,A,13,D,,A,,A,,,2430,A,D
20234,05280714,14,0,2,365,D,,A,09,D,,A,,A,,,200,A,D
20234,05280864,10,0,2,301,D,,A,09,D,,A,,A,,,40,A,D
20234,05280954,6,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20234,05281114,6,0,1,225,D,,A,13,D,,A,,A,,,1050,A,D
20234,05281114,7,0,1,303,D,,A,09,D,,A,,A,,,1500,A,D
20234,05281114,8,0,1,303,D,,A,10,D,,A,,A,,,1500,A,D
20234,05281114,9,0,2,225,D,,A,09,D,,A,,A,,,25,A,D
20234,05281294,5,0,1,400,D,,A,09,D,,A,,A,,,,A,H
20234,05281294,5,1,1,321,D,,A,09,D,,A,,A,,,1347,A,E
20234,05281294,5,2,1,365,D,,A,09,D,,A,,A,,,336,A,E
20234,05281294,5,3,1,303,D,,A,09,D,,A,,A,,,2517,A,E
20234,05281344,6,0,1,225,D,,A,13,D,,A,,A,,,3000,A,D
20234,05281914,11,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20234,05281994,7,0,1,321,D,,A,,A,2,D,,A,1,,15,D,D
20234,05282174,5,0,1,100,D,1,D,13,D,,A,,A,,,1800,A,D
20234,05282174,6,0,1,100,D,1,D,13,D,,A,,A,,,1800,A,D
20234,05282594,3,0,1,200,D,,A,13,D,,A,,A,,,246,A,D
20234,05283124,5,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20234,05283234,4,0,1,200,D,,A,13,D,,A,,A,,4,2400,A,D
20234,05283394,4,0,1,200,D,,A,13,D,,A,,A,,,336,A,D
20234,05283574,8,0,1,100,D,1,D,13,D,,A,,A,,,4287,A,D
20234,05283574,9,0,1,301,D,,A,13,D,,A,,A,,,6000,A,D
20234,05283584,17,0,1,301,D,,A,09,D,,A,,A,,,230,A,D
20234,05283584,18,0,1,301,D,,A,11,D,,A,,A,,,250,A,D
20234,05283714,5,0,1,321,D,,A,,A,1,D,,A,12,,180,D,D
20234,05283894,3,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20234,05283894,4,0,1,301,D,,A,13,D,,A,,A,,,510,A,D
20234,05284414,3,0,1,321,D,,A,,A,3,D,,A,13,,195,D,D
20234,05284554,11,0,1,302,D,,A,09,D,,A,,A,,,95,A,D
20234,05284574,4,0,1,345,D,,A,11,D,,A,,A,,,400,A,D
20234,05284634,14,0,1,400,D,,A,09,D,,A,,A,,,,A,H
20234,05284634,14,1,1,321,D,,A,09,D,,A,,A,,,2097,A,E
20234,05284634,14,2,1,365,D,,A,09,D,,A,,A,,,2043,A,E
20234,05284634,14,3,1,303,D,,A,09,D,,A,,A,,,36360,A,E
20234,05284724,15,0,1,700,D,,A,13,D,,A,,A,,,9000,A,D
20234,05284874,3,0,1,321,D,,A,,A,5,D,200,D,,,200,A,D
20234,05285034,4,0,1,321,D,,A,,A,2,D,,A,12,,360,D,D
20234,05285034,5,0,1,303,D,,A,11,D,,A,,A,,,650,A,D
20234,05285254,5,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20234,05285274,5,0,1,225,D,,A,13,D,,A,,A,,,540,A,D
20234,05285274,6,0,1,321,D,,A,,A,2,D,,A,12,,300,D,D
20234,05285274,7,0,1,365,D,,A,09,D,,A,,A,,,65,A,D
20234,05285494,3,0,1,100,D,,C,13,D,,A,,A,,,600,A,D
20234,05285494,4,0,1,302,D,,A,13,D,,A,,A,,,597,A,D
20234,05285504,12,0,1,303,D,,A,09,D,,A,,A,,,450,A,D
20234,05285584,7,0,1,100,D,2,D,13,D,,A,,A,,,900,A,D
20234,05285624,9,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20234,05285624,10,0,1,225,D,,A,11,D,,A,,A,,,300,A,D
20234,05285624,11,0,1,321,D,,A,,A,4,D,,A,3,,210,D,D
20234,05285624,12,0,2,225,D,,A,09,D,,A,,A,,,75,A,D
20234,05285724,9,0,1,303,D,,A,09,D,,A,,A,,,2600,A,D
20234,05286044,7,0,1,200,D,,A,11,D,,A,,A,,,125,A,D
20234,05286194,9,0,1,100,D,2,D,13,D,,A,,A,,,6000,A,D
20234,05286513,4,0,1,303,D,,A,13,D,,A,,A,,,225,A,D
20234,05286773,4,0,1,301,D,,A,13,D,,A,,A,,,414,A,D
20234,05286793,9,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20234,05286893,3,0,1,303,D,,A,09,D,,A,,A,,,5000,A,D
20234,05287093,4,0,1,321,D,,A,,A,3,D,,A,7,2,280,D,D
20234,05287113,8,0,1,200,D,,A,08,D,,A,,A,,,1650,A,D
20234,05287113,9,0,1,225,D,,A,13,D,,A,,A,,,450,A,D
20234,05287113,10,0,1,301,D,,A,08,D,,A,,A,,,50,A,D
20234,05287163,3,0,1,303,D,,A,08,D,,A,,A,,,9000,A,D
20234,05287163,4,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20234,05287173,3,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20234,05287203,9,0,1,200,D,,A,13,D,,A,,A,,,3960,A,D
20234,05287443,13,0,1,335,D,,A,08,D,,A,,A,,,,A,H
20234,05287443,13,1,1,310,D,,A,08,D,,A,,A,,,5151,A,E
20234,05287443,13,2,1,321,D,,A,08,D,,A,,A,,,264,A,E
20234,05287443,13,3,1,303,D,,A,08,D,,A,,A,,,4585,A,E
20234,05287443,14,0,1,335,D,,A,08,D,,A,,A,,,,A,H
20234,05287443,14,1,1,310,D,,A,08,D,,A,,A,,,2575,A,E
20234,05287443,14,2,1,321,D,,A,08,D,,A,,A,,,132,A,E
20234,05287443,14,3,1,303,D,,A,08,D,,A,,A,,,2293,A,E
20234,05287443,15,0,1,345,D,,A,07,D,,A,,A,,,200,A,D
20234,05287443,16,0,1,345,D,,A,09,D,,A,,A,,,150,A,D
20234,05287443,17,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20234,05287833,4,0,1,100,D,1,D,13,D,,A,,A,,,450,A,D
20234,05288113,6,0,1,365,D,,A,08,D,,A,,A,,2,250,A,D
20234,05288143,6,0,1,303,D,,A,13,D,,A,,A,,,408,A,D
20234,05288183,3,0,1,365,D,,A,13,D,,A,,A,,,90,A,D
20234,05288363,9,0,1,303,D,,A,08,D,,A,,A,,,1100,A,D
20234,05288363,10,0,1,365,D,,A,08,D,,A,,A,,,120,A,D
20234,05288543,6,0,1,200,D,,A,13,D,,A,,A,,,1980,A,D
20234,05288543,7,0,1,200,D,,A,13,D,,A,,A,,,840,A,D
20234,05288663,8,0,1,365,D,,A,08,D,,A,,A,,,2,A,D
20234,05288943,4,0,1,365,D,,A,09,D,,A,,A,,,573,A,D
20234,05288943,5,0,1,302,D,,A,08,D,,A,,A,,,298,A,D
20234,05289153,6,0,1,301,D,,A,09,D,,A,,A,,,75,A,D
20234,05289223,3,0,1,365,D,,A,08,D,,A,,A,,2,20,A,D
20234,05289463,3,0,1,225,D,,A,13,D,,A,,A,,,3300,A,D
20234,05289463,4,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20234,05289593,15,0,1,225,D,,A,13,D,,A,,A,,,4800,A,D
20234,05289593,16,0,1,301,D,,A,07,D,,A,,A,,,18107,A,D
20234,05289593,17,0,1,321,D,,A,,A,2,D,,A,5,,35,D,D
20234,05289593,18,0,2,301,D,,A,07,D,,A,,A,,,20119,A,D
20234,05289593,19,0,2,301,D,,A,07,D,,A,,A,,,341,A,D
20234,05289763,8,0,1,303,D,,A,13,D,,A,,A,,,3714,A,D
20234,05290183,8,0,2,303,D,,A,07,D,,A,,A,,,30000,A,D
20234,05290413,16,0,1,225,D,,A,09,D,,A,,A,,,75,A,D
20234,05290413,17,0,1,345,D,,A,09,D,,A,,A,,,200,A,D
20234,05290413,18,0,1,340,D,,A,09,D,,A,,A,,,50,A,D
20234,05290413,19,0,1,365,D,,A,08,D,,A,,A,,,250,A,D
20234,05290423,3,0,1,365,D,,A,09,D,,A,,A,,,700,A,D
20234,05290703,9,0,1,301,D,,A,08,D,,A,,A,,,4623,A,D
20234,05290913,6,0,1,400,D,,A,08,D,,A,,A,,,,A,H
20234,05290913,6,1,1,365,D,,A,08,D,,A,,A,,,384,A,E
20234,05290913,6,2,1,301,D,,A,08,D,,A,,A,,,2616,A,E
20234,05291043,5,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20234,05291043,6,0,1,301,D,,A,08,D,,A,,A,,,3000,A,D
20234,05291043,7,0,1,225,D,,A,08,D,,A,,A,,,600,A,D
20234,05291073,9,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20234,05291093,5,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20234,05291173,6,0,1,365,D,,A,13,D,,A,,A,,,75,A,D
20234,05291233,17,0,1,303,D,,A,07,D,,A,,A,,,27200,A,D
20234,05291233,18,0,1,303,D,,A,08,D,,A,,A,,,10200,A,D
20234,05291233,19,0,1,303,D,,A,09,D,,A,,A,,,10200,A,D
20234,05291233,20,0,1,310,D,,A,13,D,,A,,A,,,7500,A,D
20234,05291273,14,0,1,200,D,,A,13,D,,A,,A,,,4500,A,D
20234,05291273,15,0,1,321,D,,A,,A,4,D,,A,1,1,50,D,D
20234,05291323,7,0,1,303,D,,A,08,D,,A,,A,,,35612,A,D
20234,05291413,12,0,1,301,D,,A,08,D,,A,,A,,1,500,A,D
20234,05291413,13,0,1,301,D,,A,09,D,,A,,A,,1,500,A,D
20234,05291673,11,0,1,200,D,,A,13,D,,A,,A,,1,3537,A,D
20234,05291693,5,0,1,200,D,,A,13,D,,A,,A,,,2850,A,D
20234,05291713,5,0,1,225,D,,A,13,D,,A,,A,,,348,A,D
20234,05291743,7,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20234,05291743,8,0,1,303,D,,A,08,D,,A,,A,,,3800,A,D
20234,05291743,9,0,1,310,D,,A,13,D,,A,,A,,,900,A,D
20234,05291983,17,0,1,200,D,,A,08,D,,A,,A,,,240,A,D
20234,05291983,18,0,1,200,D,,A,08,D,,A,,A,,,678,A,D
20234,05291983,19,0,1,200,D,,A,09,D,,A,,A,,,1232,A,D
20234,05291983,20,0,1,340,D,,A,08,D,,A,,A,,,36,A,D
20234,05292033,4,0,1,303,D,,A,09,D,,A,,A,,,1600,A,D
20234,05292233,5,0,1,340,D,,A,09,D,,A,,A,,,300,A,D
20234,05292233,6,0,1,340,D,,A,13,D,,A,,A,,,1050,A,D
20234,05292513,5,0,1,200,D,,A,13,D,,A,,A,,,1860,A,D
20234,05292543,24,0,1,302,D,,A,09,D,,A,,A,,,160,A,D
20234,05292833,3,0,1,303,D,,A,08,D,,A,,A,,,2500,A,D
20234,05292913,4,0,1,200,D,,A,13,D,,A,,A,,,1200,A,D
20234,05293013,7,0,1,301,D,,A,13,D,,A,,A,,,2850,A,D
20234,05293013,8,0,2,225,D,,A,07,D,,A,,A,,,1600,A,D
20234,05293073,5,0,1,303,D,,A,09,D,,A,,A,,1,702,A,D
20234,05293183,3,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20234,05293283,3,0,1,303,D,,A,13,D,,A,,A,,,240,A,D
20234,05293323,12,0,1,301,D,,A,09,D,,A,,A,,,138,A,D
20234,05293323,13,0,1,321,D,,A,,A,5,D,80,D,,,80,A,D
20234,05293693,10,0,1,303,D,,A,08,D,,A,,A,,1,698,A,D
20234,05294023,4,0,1,200,D,,A,09,D,,A,,A,,,164,A,D
20234,05294393,9,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20234,05294393,10,0,1,200,D,,A,13,D,,A,,A,,,465,A,D
20234,05294403,4,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20234,05294593,4,0,1,321,D,,A,,A,2,D,,A,1,,20,D,D
20234,05294863,9,0,1,200,D,,A,07,D,,A,,A,,,910,A,D
20234,05294863,10,0,1,200,D,,A,08,D,,A,,A,,,1832,A,D
20234,05294863,11,0,1,200,D,,A,09,D,,A,,A,,,1832,A,D
20234,05294863,12,0,2,200,D,,A,07,D,,A,,A,,,770,A,D
20234,05294923,12,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20234,05295203,4,0,1,200,D,,A,13,D,,A,,A,,,1155,A,D
20234,05295213,6,0,1,303,D,,A,08,D,,A,,A,,,1250,A,D
20234,05295413,12,0,1,225,D,,A,07,D,,A,,A,,,3,A,D
20234,05295473,4,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20234,05295563,25,0,1,303,D,,A,08,D,,A,,A,,,1300,A,D
20234,05295563,26,0,1,365,D,,A,08,D,,A,,A,,,400,A,D
20234,05295633,7,0,1,100,D,2,D,13,D,,A,,A,,,450,A,D
20234,05295633,8,0,1,225,D,,A,09,D,,A,,A,,,250,A,D
20234,05295633,9,0,1,365,D,,A,08,D,,A,,A,,2,200,A,D
20234,05295643,3,0,1,225,D,,A,13,D,,A,,A,,,900,A,D
20234,05296103,9,0,1,303,D,,A,09,D,,A,,A,,1,20,A,D
20234,05296103,10,0,1,321,D,,A,,A,3,D,,A,2,,30,D,D
20234,05296333,17,0,1,100,D,1,D,13,D,,A,,A,,,2400,A,D
20234,05296333,18,0,1,301,D,,A,13,D,,A,,A,,,7467,A,D
20234,05296343,4,0,1,301,D,,A,13,D,,A,,A,,,1050,A,D
20234,05296343,5,0,1,321,D,,A,,A,4,D,,A,3,,240,D,D
20234,05296574,7,0,1,200,D,,A,13,D,,A,,A,,,3120,A,D
20234,05296574,8,0,1,301,D,,A,13,D,,A,,A,,,1020,A,D
20234,05296763,8,0,1,100,D,2,D,08,D,,A,,A,,,5000,A,D
20234,05296763,9,0,1,200,D,,A,13,D,,A,,A,,1,3960,A,D
20234,05296773,7,0,1,365,D,,A,08,D,,A,,A,,,200,A,D
20234,05296833,4,0,1,301,D,,A,08,D,,A,,A,,,160,A,D
20234,05296843,4,0,1,225,D,,A,07,D,,A,,A,,,130,A,D
20234,05296843,5,0,1,321,D,,A,,A,4,D,,A,2,,50,D,D
20234,05296893,11,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20234,05297023,13,0,1,303,D,,A,09,D,,A,,A,,,1400,A,D
20234,05297133,4,0,1,365,D,,A,07,D,,A,,A,,,85,A,D
20234,05297133,5,0,1,365,D,,A,08,D,,A,,A,,,90,A,D
20234,05297233,10,0,1,365,D,,A,07,D,,A,,A,,,100,A,D
20234,05297263,3,0,1,225,D,,A,13,D,,A,,A,,,1200,A,D
20234,05297343,3,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20234,05297343,3,1,1,310,D,,A,13,D,,A,,A,,,7937,A,E
20234,05297343,3,2,1,303,D,,A,13,D,,A,,A,,,7063,A,E
20234,05297443,3,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20234,05297653,9,0,1,301,D,,A,13,D,,A,,A,,,3600,A,D
20234,05297653,10,0,1,321,D,,A,,A,4,D,,A,2,,1600,D,D
20234,05297653,11,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20234,05343923,7,0,1,200,D,,A,08,D,,A,,A,,,400,A,D
20234,05344083,12,0,1,302,D,,A,08,D,,A,,A,,1,1500,A,D
20234,05344104,5,0,1,303,D,,A,10,D,,A,,A,,,500,A,D
20234,05344323,5,0,1,100,D,1,D,13,D,,A,,A,,,3000,A,D
20234,05344323,6,0,1,365,D,,A,08,D,,A,,A,,,105,A,D
20234,05344353,5,0,1,200,D,,A,13,D,,A,,A,,,2160,A,D
20234,05344563,5,0,1,100,D,2,D,10,D,,A,,A,,,200,A,D
20234,05344563,6,0,1,100,D,2,D,10,D,,A,,A,,,200,A,D
20234,05344563,7,0,1,100,D,2,D,08,D,,A,,A,,,50,A,D
20234,05344563,8,0,1,200,D,,A,13,D,,A,,A,,,14100,A,D
20234,05344563,9,0,1,225,D,,A,09,D,,A,,A,,,500,A,D
20234,05344563,10,0,1,225,D,,A,10,D,,A,,A,,,300,A,D
20234,05344723,4,0,1,200,D,,A,13,D,,A,,A,,,5400,A,D
20234,05344753,6,0,1,303,D,,A,13,D,,A,,A,,,2550,A,D
20234,05344903,7,0,1,200,D,,A,13,D,,A,,A,,,285,A,D
20234,05344903,8,0,1,321,D,,A,,A,5,D,400,D,,,400,A,D
20234,05345023,12,0,1,303,D,,A,08,D,,A,,A,,,15000,A,D
20234,05345023,13,0,1,321,D,,A,,A,4,D,,A,1,,600,D,D
20234,05345193,19,0,1,321,D,,A,,A,4,D,,A,3,,450,D,D
20234,05345193,20,0,1,365,D,,A,08,D,,A,,A,,,55,A,D
20234,05345323,9,0,1,200,D,,A,13,D,,A,,A,,,750,A,D
20234,05345413,4,0,1,303,D,,A,13,D,,A,,A,,,450,A,D
20234,05345433,6,0,1,365,D,,A,08,D,,A,,A,,,180,A,D
20234,05345483,8,0,1,321,D,,A,,A,4,D,,A,1,,500,D,D
20234,05345633,8,0,1,100,D,2,D,13,D,,A,,A,,,6000,A,D
20234,05345633,9,0,1,301,D,,A,13,D,,A,,A,,,18000,A,D
20234,05345763,8,0,1,321,D,,A,,A,5,D,40,D,,,40,A,D
20234,05346033,6,0,1,100,D,2,D,13,D,,A,,A,,,900,A,D
20234,05346033,7,0,1,225,D,,A,13,D,,A,,A,,,2250,A,D
20234,05346093,5,0,1,345,D,,A,13,D,,A,,A,,,2592,A,D
20234,05346093,6,0,1,365,D,,A,09,D,,A,,A,,,42,A,D
20234,05346093,7,0,1,365,D,,A,10,D,,A,,A,,,25,A,D
20234,05346363,13,0,1,303,D,,A,09,D,,A,,A,,,300,A,D
20234,05346403,9,0,2,365,D,,A,08,D,,A,,A,,,45,A,D
20234,05346483,4,0,1,345,D,,A,13,D,,A,,A,,,750,A,D
20234,05346483,5,0,1,345,D,,A,13,D,,A,,A,,,750,A,D
20234,05346553,13,0,1,303,D,,A,13,D,,A,,A,,1,1455,A,D
20234,05346613,7,0,1,200,D,,A,13,D,,A,,A,,,210,A,D
20234,05346613,8,0,1,365,D,,A,09,D,,A,,A,,,70,A,D
20234,05346713,4,0,2,303,D,,A,08,D,,A,,A,,,3800,A,D
20234,05346713,5,0,2,365,D,,A,08,D,,A,,A,,,300,A,D
20234,05347153,4,0,1,303,D,,A,10,D,,A,,A,,2,1500,A,D
20234,05347153,5,0,1,345,D,,A,13,D,,A,,A,,,1440,A,D
20234,05347263,5,0,1,303,D,,A,10,D,,A,,A,,,600,A,D
20234,05347433,10,0,1,200,D,,A,08,D,,A,,A,,,100,A,D
20234,05347433,11,0,1,321,D,,A,,A,1,D,,A,10,,500,D,D
20234,05347433,12,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20234,05347433,13,0,2,365,D,,A,08,D,,A,,A,,,100,A,D
20234,05347533,5,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20234,05347573,4,0,1,301,D,,A,10,D,,A,,A,,,500,A,D
20234,05347713,5,0,1,321,D,,A,,A,4,D,,A,1,,20,D,D
20234,05347713,6,0,1,345,D,,A,13,D,,A,,A,,,180,A,D
20234,05348173,6,0,1,200,D,,A,13,D,,A,,A,,,1050,A,D
20234,05348323,9,0,1,303,D,,A,08,D,,A,,A,,,1500,A,D
20234,05348543,9,0,1,340,D,,A,13,D,,A,,A,,,600,A,D
20234,05348543,10,0,2,340,D,,A,08,D,,A,,A,,,200,A,D
20234,05348633,8,0,1,301,D,,A,08,D,,A,,A,,,1200,A,D
20234,05348683,4,0,1,200,D,,A,13,D,,A,,A,,,2520,A,D
20234,05348683,5,0,2,200,D,,A,08,D,,A,,A,,,900,A,D
20234,05349083,3,0,2,302,D,,A,08,D,,A,,A,,,250,A,D
20234,05349083,4,0,2,365,D,,A,08,D,,A,,A,,,180,A,D
20234,05349203,6,0,1,303,D,,A,09,D,,A,,A,,3,1500,A,D
20234,05349203,7,0,2,303,D,,A,08,D,,A,,A,,,1000,A,D
20234,05349273,5,0,1,365,D,,A,09,D,,A,,A,,,60,A,D
20234,05349443,3,0,1,303,D,,A,08,D,,A,,A,,,1500,A,D
20234,05349443,4,0,1,365,D,,A,13,D,,A,,A,,,450,A,D
20234,05349463,8,0,1,310,D,,A,13,D,,A,,A,,,1500,A,D
20234,05349463,9,0,1,321,D,,A,,A,4,D,,A,1,,700,D,D
20234,05349533,5,0,1,303,D,,A,08,D,,A,,A,,,21750,A,D
20234,05349553,5,0,1,303,D,,A,13,D,,A,,A,,,300,A,D
20234,05349733,5,0,1,301,D,,A,09,D,,A,,A,,1,150,A,D
20234,05349733,6,0,1,303,D,,A,08,D,,A,,A,,1,200,A,D
20234,05349733,7,0,1,303,D,,A,09,D,,A,,A,,2,200,A,D
20234,05349733,8,0,1,321,D,,A,,A,4,D,,A,2,,150,D,D
20234,05349853,6,0,1,303,D,,A,09,D,,A,,A,,,3000,A,D
20234,05349883,16,0,1,100,D,2,D,08,D,,A,,A,,,300,A,D
20234,05350013,4,0,1,321,D,,A,,A,4,D,,A,1,,30,D,D
20234,05350043,3,0,1,200,D,,A,08,D,,A,,A,,,150,A,D
20234,05350043,4,0,1,200,D,,A,09,D,,A,,A,,,300,A,D
20234,05350043,5,0,1,200,D,,A,10,D,,A,,A,,,300,A,D
20234,05350513,3,0,1,301,D,,A,13,D,,A,,A,,,522,A,D
20234,05350753,11,0,1,200,D,,A,13,D,,A,,A,,,7950,A,D
20234,05350753,12,0,1,225,D,,A,10,D,,A,,A,,,70,A,D
20234,05350753,13,0,1,225,D,,A,08,D,,A,,A,,,500,A,D
20234,05350753,14,0,1,225,D,,A,10,D,,A,,A,,,500,A,D
20234,05350753,15,0,1,200,D,,A,10,D,,A,,A,,,20,A,D
20234,05350823,4,0,1,302,D,,A,13,D,,A,,A,,,720,A,D
20234,05350943,4,0,1,225,D,,A,13,D,,A,,A,,,2400,A,D
20234,05351093,19,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20234,05351163,8,0,1,303,D,,A,13,D,,A,,A,,,3000,A,D
20234,05351183,8,0,1,303,D,,A,13,D,,A,,A,,,6000,A,D
20234,05352013,5,0,1,200,D,,A,10,D,,A,,A,,,300,A,D
20234,05352053,9,0,1,303,D,,A,09,D,,A,,A,,1,5000,A,D
20234,05352053,10,0,1,310,D,,A,13,D,,A,,A,,,1833,A,D
20234,05352053,11,0,1,365,D,,A,13,D,,A,,A,,2,750,A,D
20234,05352103,7,0,1,303,D,,A,08,D,,A,,A,,,1000,A,D
20234,05352583,3,0,1,225,D,,A,13,D,,A,,A,,,9000,A,D
20234,05352653,5,0,1,303,D,,A,13,D,,A,,A,,,4500,A,D
20234,05353053,4,0,1,200,D,,A,13,D,,A,,A,,3,6900,A,D
20234,05353053,5,0,1,321,D,,A,,A,4,D,,A,3,,132,D,D
20234,05353333,7,0,1,700,D,,A,13,D,,A,,A,,,1050,A,D
20234,05353573,4,0,1,303,D,,A,09,D,,A,,A,,,300,A,D
20234,05353573,5,0,1,303,D,,A,10,D,,A,,A,,,300,A,D
20234,05353633,11,0,1,200,D,,A,13,D,,A,,A,,,11100,A,D
20234,05353633,12,0,1,100,D,2,D,10,D,,A,,A,,,3000,A,D
20234,05353693,7,0,1,310,D,,A,13,D,,A,,A,,,3450,A,D
20234,05353693,8,0,1,321,D,,A,,A,2,D,,A,13,,2600,D,D
20234,05353693,9,0,2,303,D,,A,08,D,,A,,A,,,509,A,D
