QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_,CLDPURCH
20232,05228213,15,0,1,470,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05228653,2,0,1,400,D,1,D,05,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A,
20232,05228653,2,1,1,120,D,1,D,05,D,137,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05228653,2,2,1,370,D,1,D,05,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05228653,2,3,1,380,D,1,D,05,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05229073,1,0,1,380,D,1,D,05,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05229083,2,0,1,380,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05229333,1,0,2,380,D,2,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05229333,2,0,2,380,D,1,D,03,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05229353,4,0,1,120,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05230023,2,0,1,470,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05230323,2,0,1,380,D,1,D,04,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05230813,4,0,1,450,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05231113,2,0,1,480,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05231273,2,0,1,480,D,1,D,04,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05231493,6,0,1,380,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05231503,12,0,1,380,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05231503,13,0,1,470,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05231623,1,0,1,380,D,1,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05231623,2,0,1,380,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05231693,4,0,1,370,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05232023,3,0,1,380,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05232353,2,0,1,380,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05232833,4,0,1,380,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05233063,3,0,1,490,D,1,D,05,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05233073,4,0,1,380,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05233463,1,0,2,380,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234273,8,0,1,450,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234273,9,0,1,450,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234273,10,0,1,380,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234273,11,0,2,120,D,1,D,03,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234273,12,0,2,120,D,2,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234273,13,0,2,450,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234493,1,0,1,450,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05234503,2,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05234903,2,0,1,380,D,1,D,05,D,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05235443,4,0,1,380,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05235463,2,0,1,370,D,2,D,05,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05235613,1,0,1,120,D,1,D,05,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05235723,1,0,1,380,D,1,D,03,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05236533,2,0,1,380,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05236713,1,0,1,380,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05251982,3,0,1,450,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05252312,2,0,1,370,D,1,D,03,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05252442,2,0,1,370,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05252543,7,0,1,120,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05252543,8,0,1,470,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05252713,3,0,1,380,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05253182,3,0,1,370,D,2,D,02,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05253222,1,0,2,380,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05253582,3,0,1,380,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05254012,1,0,1,120,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05254052,2,0,1,370,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05254052,3,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05254062,2,0,1,380,D,1,D,03,D,1351,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05254472,1,0,1,370,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05254472,2,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05254572,5,0,2,460,D,2,D,01,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05255732,1,0,1,380,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05255732,2,0,1,380,D,2,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05256452,1,0,1,380,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05256642,5,0,1,380,D,1,D,02,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05257192,2,0,1,120,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05257192,3,0,1,120,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05257252,1,0,1,380,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05257312,6,0,1,120,D,1,D,02,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05257312,7,0,2,380,D,1,D,01,D,995,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05258922,3,0,1,380,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05259562,1,0,1,380,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05259622,2,0,1,380,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05259712,1,0,1,470,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05259864,1,0,2,380,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05259982,2,0,1,380,D,1,D,03,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05260172,2,0,1,380,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05260372,2,0,1,380,D,1,D,01,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05261562,6,0,1,380,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05261692,5,0,1,380,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05262312,6,0,1,370,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05262312,7,0,1,370,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05262672,1,0,1,460,D,1,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05262944,1,0,1,460,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05263722,1,0,1,120,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05263892,2,0,1,370,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05263952,2,0,1,380,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05263952,3,0,2,380,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05264352,2,0,1,380,D,1,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05264472,2,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05264842,3,0,1,450,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05265632,1,0,1,460,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05265692,3,0,1,380,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05265692,4,0,1,380,D,2,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05265942,1,0,1,450,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05266222,1,0,1,450,D,1,D,04,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05266372,3,0,1,380,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05266372,4,0,1,490,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05266612,5,0,1,370,D,2,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05266762,3,0,1,380,D,1,D,04,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05266762,4,0,1,380,D,1,D,04,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05266762,5,0,1,460,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05267092,2,0,1,120,D,1,D,03,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05267132,2,0,1,460,D,1,D,04,D,232,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05267222,7,0,1,470,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05267542,7,0,1,450,D,1,D,02,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05267752,2,0,1,470,D,1,D,03,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05268562,6,0,1,120,D,1,D,04,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05268562,7,0,1,470,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05268562,8,0,1,480,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05268722,1,0,1,450,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269322,1,0,1,380,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269322,2,0,1,380,D,1,D,03,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269322,3,0,2,370,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269372,2,0,1,380,D,1,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269372,3,0,1,470,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269392,1,0,1,120,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05269472,5,0,1,120,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269532,3,0,1,380,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05269662,3,0,1,470,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05269732,1,0,1,450,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05270392,3,0,1,120,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05270772,2,0,1,380,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05270992,1,0,1,450,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05271052,4,0,1,380,D,1,D,04,D,2648,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05271172,1,0,1,380,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05271322,5,0,1,450,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05271912,1,0,1,470,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05272342,3,0,1,120,D,1,D,03,D,227,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05272422,1,0,1,470,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05272592,3,0,1,470,D,1,D,04,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05272802,2,0,1,370,D,1,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05272912,3,0,1,380,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05272962,4,0,1,380,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05273742,3,0,1,380,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05274192,2,0,1,120,D,1,D,02,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05274542,5,0,1,450,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05274623,1,0,1,450,D,1,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05274862,4,0,1,460,D,1,D,05,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275152,3,0,1,480,D,1,D,05,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275152,4,0,1,380,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275422,2,0,1,380,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275612,1,0,1,490,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275982,1,0,1,370,D,1,D,05,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275982,2,0,1,380,D,1,D,05,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275982,3,0,1,380,D,1,D,04,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275982,4,0,1,380,D,1,D,04,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275982,5,0,1,380,D,2,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05275982,6,0,1,380,D,1,D,03,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05276022,2,0,1,460,D,1,D,04,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05276142,4,0,1,450,D,1,D,05,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05276212,3,0,1,450,D,1,D,05,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05276732,1,0,1,370,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05276902,1,0,1,380,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05277652,4,0,1,450,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05277702,3,0,1,460,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05277892,4,0,1,370,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05277942,3,0,1,380,D,1,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05278272,2,0,1,380,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05278612,3,0,1,460,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05278672,1,0,1,120,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05278902,2,0,1,380,D,1,D,03,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05278902,3,0,1,450,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05279132,3,0,1,380,D,1,D,04,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05279562,2,0,1,380,D,1,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05279662,3,0,1,450,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05279692,2,0,1,380,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280212,2,0,1,450,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280262,3,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280262,4,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280262,5,0,1,120,D,1,D,05,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280332,1,0,1,120,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280332,2,0,1,460,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280332,3,0,1,450,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280392,6,0,1,460,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05280622,2,0,2,380,D,2,D,03,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05281222,7,0,1,380,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05281222,8,0,1,380,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05281222,9,0,1,380,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05281222,10,0,1,380,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05281473,1,0,1,470,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05281562,2,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05282622,1,0,2,370,D,1,D,03,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05282632,2,0,1,370,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05282982,9,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05282982,10,0,2,380,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05282982,11,0,2,460,D,1,D,03,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05283802,1,0,1,120,D,1,D,05,D,472,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05284082,3,0,1,380,D,1,D,05,D,4500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05284082,4,0,1,470,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05284182,1,0,1,480,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05284412,1,0,2,370,D,2,D,03,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05284722,6,0,1,380,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05284722,7,0,1,380,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05285032,2,0,1,480,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05285212,1,0,1,380,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20232,05285382,1,0,1,380,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05285472,1,0,1,380,D,1,D,04,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05285722,3,0,1,470,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05285952,1,0,1,450,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05286042,11,0,2,370,D,1,D,03,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05286671,5,0,1,380,D,2,D,02,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05287141,4,0,1,380,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05287311,2,0,1,480,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05287701,2,0,1,450,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05288234,1,0,1,490,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05288234,2,0,1,490,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05288424,1,0,1,120,D,1,D,03,D,344,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05288424,2,0,1,120,D,1,D,03,D,344,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05288424,3,0,1,450,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05288424,4,0,1,460,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05288731,1,0,1,490,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05289121,2,0,1,120,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05289121,3,0,1,380,D,1,D,02,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05289631,2,0,1,370,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05290741,2,0,1,120,D,1,D,02,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05290761,1,0,1,380,D,2,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05291011,5,0,1,370,D,1,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291121,2,0,1,380,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291231,6,0,1,380,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291231,7,0,1,470,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291671,7,0,1,370,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291671,8,0,1,470,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291691,3,0,1,470,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291911,1,0,1,120,D,1,D,01,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291981,15,0,1,120,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291981,16,0,1,380,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291981,17,0,1,380,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05291981,18,0,1,380,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05292541,10,0,1,380,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05292741,3,0,1,120,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05292951,2,0,1,380,D,2,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05293061,2,0,1,470,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05293121,1,0,1,380,D,2,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20232,05293271,12,0,1,370,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05293271,13,0,1,380,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05293371,1,0,1,380,D,1,D,03,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05293431,6,0,1,470,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05293601,4,0,1,470,D,2,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05293631,5,0,1,370,D,1,D,01,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05294121,3,0,1,460,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05294731,2,0,1,380,D,1,D,02,D,100,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20232,05294741,1,0,1,470,D,1,D,02,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
