QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20232,05096984,27,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097034,32,0,5,01,D,100,D,,A,3,D,,B,1971,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097134,16,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097134,17,0,5,02,D,400,D,,A,3,D,,B,2018,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05097164,12,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097234,14,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,3700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097274,24,0,5,01,D,100,D,,A,1,D,,B,1998,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097334,29,0,5,01,D,100,D,,A,3,D,06,D,2021,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097334,30,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097404,12,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097424,17,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097434,23,0,5,01,D,100,D,,A,3,D,,B,1998,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097434,24,0,5,02,D,400,D,,A,3,D,,B,1985,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05097554,19,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,7900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097554,20,0,5,02,D,300,D,,A,3,D,,B,,C,,A,,A,,A,4500,F,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20232,05097584,27,0,5,01,D,100,D,,A,3,D,,B,1963,D,,A,,A,,A,40,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097604,13,0,5,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097624,29,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097644,16,0,5,01,D,100,D,,A,3,D,10,D,2021,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097664,25,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097704,13,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05097704,14,0,5,03,D,400,D,,A,3,D,04,D,2022,D,83750,T,20000,D,0,D,1200,F,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20232,05097724,23,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05097734,21,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097834,23,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097874,12,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,450,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097934,35,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05097934,36,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,45,0,5,01,D,100,D,,A,3,D,,B,1975,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098044,46,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,47,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,48,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098044,49,0,5,05,D,400,D,,A,3,D,,B,1975,D,,A,,A,,A,40,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05098054,24,0,1,01,D,100,D,,A,3,D,03,D,2023,D,977500,D,97000,D,35000,D,18329,T,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20232,05098064,10,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,3900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098164,31,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098164,32,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098164,33,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098174,33,0,5,01,D,100,D,0.25,D,3,D,,B,1995,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098264,18,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098284,15,0,5,01,D,100,D,,A,3,D,,B,1966,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098314,19,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098344,12,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098454,25,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098494,46,0,5,01,D,100,D,,A,3,D,06,D,2022,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098504,16,0,5,01,D,100,D,,A,1,D,01,D,2021,D,,A,,A,,A,2100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098514,21,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098524,28,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,4400,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20232,05098524,29,0,5,02,D,300,D,,A,3,D,,B,2012,D,,A,,A,,A,4800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05098604,14,0,5,01,D,100,D,,A,3,D,08,D,2022,D,455000,D,23000,D,,C,1900,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20232,05098634,14,0,5,01,D,100,D,,A,3,D,,B,1975,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098674,31,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098694,11,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098714,21,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098714,22,0,5,02,D,300,D,,A,3,D,,B,2005,D,,A,,A,,A,8900,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05098714,23,0,5,03,D,400,D,,A,3,D,,B,2015,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05098714,25,0,5,05,D,400,D,,A,3,D,,B,2015,D,,A,,A,,A,1500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05098734,7,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098774,15,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098894,21,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098954,10,0,5,01,D,100,D,,A,3,D,,B,1961,D,,A,,A,,A,170,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05098994,21,0,5,01,D,100,D,,A,1,D,,B,1992,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099004,15,0,5,01,D,100,D,,A,1,D,,B,2020,D,,A,,A,,A,0,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099024,12,0,5,01,D,400,D,,A,3,D,,B,,C,,A,,A,,A,120,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05099024,25,0,6,02,D,100,D,,A,3,D,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05099034,14,0,5,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099044,16,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,6200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099044,17,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05099044,18,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05099044,19,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05099054,16,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099054,17,0,5,02,D,300,D,,A,3,D,,B,2020,D,,A,,A,,A,300,D,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20232,05099144,22,0,5,01,D,100,D,,A,1,D,,B,2018,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099264,20,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,6200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099264,21,0,5,02,D,300,D,,A,3,D,,B,2018,D,,A,,A,,A,4500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05099274,17,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099314,14,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,780,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099374,28,0,5,01,D,100,D,,A,3,D,08,D,2022,D,,C,,C,,C,3000,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20232,05099454,37,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099474,17,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099474,18,0,5,02,D,400,D,,A,3,D,,B,1982,D,,A,,A,,A,140,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05099534,17,0,5,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099564,21,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099564,22,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05099564,23,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05099564,24,0,5,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05099614,18,0,5,01,D,100,D,,A,1,D,,B,2012,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099634,28,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099644,26,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099664,19,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099704,22,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099794,13,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,1000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099874,34,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099894,9,0,5,01,D,100,D,,A,3,D,,B,1969,D,,A,,A,,A,7400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099904,25,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,8500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099944,27,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05099994,11,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100004,14,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100054,27,0,5,01,D,100,D,,A,1,D,,B,1998,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100234,30,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100264,19,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100374,20,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100414,22,0,5,01,D,100,D,,A,1,D,,B,2002,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100464,18,0,5,01,D,100,D,,A,3,D,,B,1972,D,,A,,A,,A,6200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100484,11,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100494,21,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,3100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100574,20,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100584,14,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100674,34,0,5,01,D,100,D,,A,3,D,07,D,2022,D,1426667,T,400000,D,30000,D,11700,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20232,05100714,12,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100824,41,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,5600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100944,8,0,5,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100954,39,0,5,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05100994,36,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101004,24,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101004,25,0,5,02,D,300,D,,A,3,D,,B,2000,D,,A,,A,,A,8800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05101014,16,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,350,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101114,17,0,5,01,D,400,D,,A,3,D,,B,2018,D,,A,,A,,A,7537,T,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20232,05101124,16,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101154,19,0,5,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,530,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101214,15,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,2600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101224,25,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101254,36,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101314,18,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,18329,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101314,19,0,1,02,D,300,D,,A,3,D,01,F,2023,D,,A,,A,,A,6700,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05101334,14,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101394,16,0,5,01,D,100,D,,A,3,D,08,D,2022,D,667000,D,0,D,,C,1800,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20232,05101414,17,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101444,19,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101494,10,0,5,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101504,39,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101534,13,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,380,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101534,14,0,5,02,D,300,D,,A,3,D,07,D,2021,D,,A,,A,,A,600,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05101664,40,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,4900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101674,13,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101724,18,0,5,01,D,100,D,,A,3,D,04,D,2021,D,,A,,A,,A,1400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101804,24,0,5,01,D,100,D,,A,3,D,09,D,2021,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101834,24,0,5,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101834,25,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05101844,9,0,1,01,D,100,D,,A,3,D,05,D,2022,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101894,22,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05101954,22,0,5,01,D,100,D,,A,3,D,06,D,2022,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05102114,9,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,3800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102134,9,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102274,12,0,5,01,D,100,D,,A,3,D,,B,1950,D,,A,,A,,A,3100,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102284,32,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102284,33,0,1,02,D,300,D,,A,3,D,02,D,2023,D,,A,,A,,A,13713,T,2,D,,A,,A,,A,2,D,,A,1,D,,A,,A
20232,05102304,25,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102314,22,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,8900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102364,18,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,4200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102434,42,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,730,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102544,38,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102564,52,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102584,36,0,5,01,D,100,D,,A,3,D,09,D,2021,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102584,37,0,5,02,D,300,D,,A,3,D,10,D,2021,D,,A,,A,,A,3800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05102584,38,0,5,03,D,300,D,,A,3,D,,B,2019,D,,A,,A,,A,2000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05102694,32,0,5,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,10,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102694,33,0,5,02,D,300,D,,A,3,D,,B,1988,D,,A,,A,,A,480,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05102694,34,0,5,03,D,300,D,,A,3,D,,B,2012,D,,A,,A,,A,390,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05102694,35,0,5,04,D,400,D,,A,3,D,,B,2012,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05102744,11,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,450,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102754,22,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102754,23,0,5,02,D,300,D,,A,3,D,,B,2010,D,,A,,A,,A,0,D,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20232,05102754,24,0,5,03,D,300,D,,A,3,D,,B,1992,D,,A,,A,,A,0,D,1,D,2,D,1,D,1,D,,A,,A,,A,,A,1,D
20232,05102804,15,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102804,16,0,1,02,D,300,D,,A,3,D,05,F,2010,D,,A,,A,,A,700,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20232,05102804,17,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102804,18,0,1,04,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102804,19,0,1,05,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05102894,26,0,5,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,3900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05102894,27,0,5,02,D,400,D,,A,3,D,,B,2003,D,,A,,A,,A,2600,F,,A,,A,,A,,A,1,D,0,D,,A,,A,,A
20232,05103054,12,0,5,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,2600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05103114,18,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20232,05103114,19,0,5,02,D,300,D,,A,3,D,04,D,2021,D,,A,,A,,A,13713,T,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
