QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20232,05092144,36,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20232,05092244,29,0,1,1,D,1,D,2,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05092244,30,0,1,1,D,2,D,2,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05092244,31,0,1,1,D,3,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05092274,37,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,22,G,99,G,4,G,4,G,1029,G,,A,,A,,A,,A,,A,10,G,1,G,,A,135,G,18,G,7,G,60,G,59,G,,A,36,G,16,G
20232,05092274,38,0,1,1,D,2,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,14,G,66,G,3,G,3,G,686,G,,A,,A,,A,,A,,A,6,G,1,G,,A,85,G,12,G,4,G,40,G,46,G,,A,24,G,10,G
20232,05092324,17,0,1,2,D,1,D,1,D,01,D,9,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,05,D,,A,,A,,A,,A,,A,,A,,A,,A,13,G,330,G,1,G,,A,352,G,,A,,A,,A,,A,,A,,A,,A,,A,118,G,4,G,,A,,A,,A,,A,19,G,,A
20232,05092404,59,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A
20232,05092404,60,0,1,1,D,2,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,500,D,50,D,20,D,,A,7643,T,100,D,50,D,,A,500,D,300,D,900,D,650,D
20232,05092404,61,0,1,1,D,3,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,300,D,40,D,,A,,A,,A,,A,160,D,50,D
20232,05092784,30,0,1,1,D,1,D,1,D,03,D,3,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,4,D,,A,99,G,,A,,A,,A,,A,,A,500,D,50,D
20232,05092804,28,0,1,1,D,1,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,7643,T,,A,,A,,A,600,D,,A,2000,D,750,D
20232,05092804,29,0,1,1,D,2,D,1,D,03,D,1,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,200,D,,A
20232,05092964,87,0,1,1,D,1,D,2,D,01,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,G,84,G,7,G,2,G,5,G,,A,,A,,A,,A,,A,6,G,1,G,,A,39,G,6,G,4,G,17,G,23,G,,A,19,G,10,G
20232,05093064,18,0,1,1,D,1,D,1,D,03,D,4,D,1,D,1,D,2,D,2,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,250,D,,A,10,D,,A,,A,,A,,A,,A,,A,15,D,,A,40,D,1112,G,125,G,,A,,A,,A,,A,263,G,,A
20232,05093244,22,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,200,D,,A,,A,,A,,A,,A,150,D,,A
20232,05093664,29,0,1,1,D,1,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,558,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,153,D,,A,,A,,A,,A,,A,153,D,,A
20232,05093674,36,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,18,D,1000,D,,A,,A,,A,,A,,A,,A,,A,480,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,20,D,30,D
20232,05093674,37,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,50,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,,A,28,D,,A,200,D,,A
20232,05093694,24,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,60,D,,A,,A,,A,,A,240,D,,A
20232,05094064,37,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,3,F,,A,135,D,,A,,A,,A,,A,,A,75,D,,A
20232,05094104,56,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,25,D,,A,,A,,A,,A,80,D,60,D
20232,05094104,57,0,1,1,D,2,D,1,D,03,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,0,D,377,D,,A,,A,,A,286,D,,A,,A,,A,,A,140,D,12,D,,A,595,D,80,D,,A,,A,80,D,,A,280,D,60,D
20232,05094104,58,0,1,1,D,3,D,1,D,01,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,434,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,900,D,150,D,,A,620,D,,A,,A,521,D,90,D
20232,05094134,35,0,1,1,D,1,D,1,D,02,D,18,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,282,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,120,D,122,D
20232,05094164,47,0,1,1,D,3,D,1,D,02,D,11,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,290,D,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2050,D,240,D,325,D,,A,,A,,A,720,D,645,D
20232,05094314,43,0,1,2,D,1,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,15,D,50,D,,A,,A,,A,35,D,150,D
20232,05094824,34,0,1,1,D,1,D,4,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,200,D,30,D,12,D,,A,,A,70,D,160,D,38,D
20232,05094874,44,0,1,2,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05095564,73,0,1,1,D,1,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,3803,D,,A,,A,,A,,A,,A,,A,,A,380,D,,A,,A,72,D,62,D,,A,,A,,A,112,D,,A,101,D,,A
20232,05095594,23,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,50,D,,A,,A,,A,,A,950,D,,A
20232,05095634,31,0,1,1,D,2,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,109,F,,A,,A,133,D,,A,,A,,A,,A,,A,48,D,120,F
20232,05095744,50,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,500,F,,A
20232,05096024,46,0,1,1,D,1,D,4,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,20,D,,A,,A,,A,,A,180,D,,A
20232,05096024,47,0,1,1,D,2,D,1,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,256,F,100,D,200,D
20232,05096124,19,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096144,45,0,1,1,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1738,D,49,D,71,D,,A,180,D,,A,380,D,162,D
20232,05096274,35,0,1,1,D,1,D,1,D,02,D,9,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,04,D,05,D,,A,,A,,A,,A,,A,,A,,A,,A,115,G,2644,G,197,G,82,G,4340,G,,A,,A,,A,,A,,A,21,G,5,G,,A,1753,G,412,G,5,G,54,G,78,G,,A,772,G,22,G
20232,05096354,46,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,65,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,1084,D,50,D,,A,,A,,A,,A,550,D,,A
20232,05096564,38,0,2,1,D,1,D,1,D,01,D,10,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,34,D,1290,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,228,D,,A,,A,,A,78,D,100,D,115,D,47,D
20232,05096684,38,0,1,1,D,1,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,150,D,30,D
20232,05096724,19,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096724,20,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A
20232,05096724,21,0,1,1,D,3,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05096944,27,0,2,2,D,1,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,2000,D,,A,,A,,A,,A,,A,100,D,175,D
20232,05097274,34,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,40,D,500,D,,A,,A,,A,,A,,A,150,D,,A
20232,05097354,20,0,1,1,D,1,D,1,D,03,D,3,D,2,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,180,G,176,G,45,G,50,G,262,G,,A,,A,,A,,A,,A,,A,,A,,A,126,G,15,D,,A,,A,50,D,,A,115,D,,A
20232,05097584,36,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,525,D,,A,,A,,A,,A,,A,65,D,,A
20232,05097584,37,0,1,1,D,2,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20232,05097794,18,0,2,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,300,D,75,D,,A,,A,,A,,A,100,D,,A
20232,05097794,19,0,1,1,D,2,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,150,D,,A,,A,,A,,A,250,D,50,D
20232,05097794,20,0,1,1,D,3,D,1,D,01,D,2,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,300,D,100,D,,A,,A,,A,,A,120,D,,A
20232,05097934,48,0,1,1,D,1,D,1,D,03,D,17,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20232,05097934,49,0,1,1,D,2,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,2000,D,,A
20232,05098164,45,0,1,1,D,1,D,1,D,02,D,13,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A
20232,05098174,45,0,1,1,D,1,D,1,D,02,D,8,D,2,D,1,D,1,D,1,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,249,G,1197,G,38,G,27,G,2545,G,,A,,A,,A,,A,,A,40,D,,A,200,D,1847,G,50,D,,A,621,G,1016,G,,A,500,D,150,D
20232,05098314,31,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,650,D,60,D,,A,,A,,A,,A,240,D,,A
20232,05098494,74,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,24,D
20232,05098564,14,0,1,1,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,150,D,,A,,A,,A,,A,200,D,,A
20232,05098634,26,0,1,1,D,1,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098634,27,0,1,1,D,2,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098634,28,0,1,1,D,3,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098634,29,0,1,1,D,4,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098634,30,0,1,1,D,5,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098634,31,0,1,1,D,6,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05098814,20,0,2,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,1,F,,A,,A,90,D,120,D
20232,05098814,21,0,2,1,D,2,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,4,D,,A,,A,,A,11,D,76,D
20232,05098814,22,0,1,1,D,3,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,188,D,45,D,,A,,A,,A,60,D,,A,6,D,,A,,A,0,D,85,D
20232,05098814,23,0,1,2,D,4,D,1,D,02,D,2,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,0,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A
20232,05098814,24,0,1,1,D,5,D,1,D,01,D,5,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,95,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,5,D,,A,,A,,A,,A,90,D
20232,05098894,29,0,2,1,D,1,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,140,D,,A,,A,,A,,A,,A,140,D,,A
20232,05098894,30,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,35,D,,A,245,D,,A,,A,,A,,A,,A,130,D,50,D
20232,05099044,32,0,1,1,D,1,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20232,05099144,37,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,650,D,100,D,,A,100,D,50,D,,A,150,D,75,D
20232,05099264,35,0,1,2,D,1,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,25,D,,A,35,D,,A,440,D,75,D
20232,05099274,25,0,1,1,D,2,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,D,,A,30,D,124,D,,A,,A,,A,,A,,A,30,D,,A
20232,05099454,56,0,1,1,D,1,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,71,D,,A,,A,,A,,A,,A,,A,,A,120,D
20232,05099474,30,0,1,1,D,1,D,2,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A
20232,05099904,46,0,1,1,D,1,D,1,D,03,D,6,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3500,D,800,D,,A,,A,60,D,,A,1400,D,300,D
20232,05099944,54,0,1,2,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20232,05100054,34,0,1,2,D,1,D,1,D,03,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,386,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,,A,300,D,,A,400,D,26,D
20232,05100074,16,0,1,1,D,1,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,257,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D
20232,05100194,31,0,1,1,D,1,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,388,D,60,D,,A,,A,50,D,,A,240,D,50,D
20232,05100374,38,0,2,2,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,50,D,,A
20232,05100584,24,0,2,1,D,1,D,1,D,01,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20232,05100584,25,0,2,1,D,2,D,1,D,01,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,1000,D,60,D,,A,,A,,A,,A,940,D,,A
