QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20241,05574651,13,2,1,,A,46,E,110,D
20241,05579781,23,0,1,1,D,,H,,A
20241,05579781,23,1,1,,A,42,E,100,D
20241,05579781,23,2,1,,A,8,E,110,D
20241,05579911,19,0,1,1,D,,H,,A
20241,05579911,19,1,1,,A,4055,E,100,D
20241,05579911,19,2,1,,A,857,E,110,D
20241,05579911,19,3,1,,A,1809,E,120,D
20241,05579911,19,4,1,,A,5982,U,130,D
20241,05579911,19,5,1,,A,328,E,140,D
20241,05579911,19,6,1,,A,8917,E,150,D
20241,05579911,19,7,1,,A,244,E,160,D
20241,05579911,19,8,1,,A,475,E,190,D
20241,05580781,38,0,1,1,D,,H,,A
20241,05580781,38,1,1,,A,2551,E,100,D
20241,05580781,38,2,1,,A,756,E,110,D
20241,05580781,38,3,1,,A,934,E,120,D
20241,05580781,38,4,1,,A,4893,E,150,D
20241,05580781,38,5,1,,A,699,E,160,D
20241,05580781,38,6,1,,A,50,E,170,D
20241,05580781,38,7,1,,A,913,E,180,D
20241,05580781,38,8,1,,A,1041,E,190,D
20241,05580781,38,9,1,,A,3163,E,210,D
20241,05582021,40,0,1,2,D,,H,,A
20241,05582021,40,1,1,,A,61,E,100,D
20241,05582021,40,2,1,,A,11,E,110,D
20241,05582021,40,3,1,,A,8,E,120,D
20241,05582021,40,4,1,,A,177,E,130,D
20241,05582021,40,5,1,,A,3,E,140,D
20241,05582021,40,6,1,,A,164,E,150,D
20241,05582021,40,7,1,,A,40,E,160,D
20241,05582021,40,8,1,,A,15,E,170,D
20241,05582021,40,9,1,,A,21,E,190,D
20241,05582491,49,0,1,1,D,,H,,A
20241,05582491,49,1,1,,A,83,E,100,D
20241,05582491,49,2,1,,A,17,E,110,D
20241,05583621,28,0,1,1,D,,H,,A
20241,05583621,28,1,1,,A,167,E,100,D
20241,05583621,28,2,1,,A,35,E,110,D
20241,05583621,28,3,1,,A,25,E,120,D
20241,05583621,28,4,1,,A,531,E,130,D
20241,05583621,28,5,1,,A,11,E,140,D
20241,05583621,28,6,1,,A,492,E,150,D
20241,05583621,28,7,1,,A,122,E,160,D
20241,05583621,28,8,1,,A,46,E,170,D
20241,05583621,28,9,1,,A,71,E,190,D
20241,05583941,20,0,1,1,D,,H,,A
20241,05583941,20,1,1,,A,10,E,100,D
20241,05583941,20,2,1,,A,2,E,110,D
20241,05583941,20,3,1,,A,3,E,210,D
20241,05584391,43,0,1,1,D,,H,,A
20241,05584391,43,1,1,,A,51,E,100,D
20241,05584391,43,2,1,,A,15,E,110,D
20241,05584391,43,3,1,,A,7,E,120,D
20241,05584391,43,4,1,,A,3,E,140,D
20241,05584391,43,5,1,,A,152,E,150,D
20241,05584391,43,6,1,,A,38,E,160,D
20241,05584391,43,7,1,,A,14,E,170,D
20241,05584391,43,8,1,,A,20,E,190,D
20241,05584611,36,0,1,1,D,,H,,A
20241,05584611,36,1,1,,A,473,E,100,D
20241,05584611,36,2,1,,A,140,E,110,D
20241,05584611,36,3,1,,A,587,E,210,D
20241,05586521,20,0,1,1,D,,H,,A
20241,05586521,20,1,1,,A,748,E,100,D
20241,05586521,20,2,1,,A,181,E,110,D
20241,05586521,20,3,1,,A,310,E,120,D
20241,05586521,20,4,1,,A,23,E,140,D
20241,05586521,20,5,1,,A,2481,E,150,D
20241,05586521,20,6,1,,A,67,E,160,D
20241,05586521,20,7,1,,A,60,E,170,D
20241,05586521,20,8,1,,A,130,E,190,D
20241,05589591,19,0,1,1,D,,H,,A
20241,05589591,19,1,1,,A,52,E,100,D
20241,05589591,19,2,1,,A,1,E,110,D
20241,05589591,19,3,1,,A,359,E,130,D
20241,05589591,19,4,1,,A,88,E,150,D
20241,05589771,34,0,1,1,D,,H,,A
20241,05589771,34,1,1,,A,43,E,100,D
20241,05589771,34,2,1,,A,9,E,110,D
20241,05589771,34,3,1,,A,6,E,120,D
20241,05589771,34,4,1,,A,2,E,140,D
20241,05589771,34,5,1,,A,131,E,150,D
20241,05589771,34,6,1,,A,31,E,160,D
20241,05589771,34,7,1,,A,12,E,170,D
20241,05589771,34,8,1,,A,16,E,190,D
20241,05591311,39,0,1,1,D,,H,,A
20241,05591311,39,1,1,,A,18,E,100,D
20241,05591311,39,2,1,,A,4,E,110,D
20241,05591311,39,3,1,,A,7,E,120,D
20241,05591311,39,4,1,,A,4,E,140,D
20241,05591311,39,5,1,,A,62,E,150,D
20241,05591311,39,6,1,,A,1,E,160,D
20241,05591311,39,7,1,,A,1,E,170,D
20241,05591311,39,8,1,,A,3,E,190,D
20241,05592831,17,0,1,2,D,,H,,A
20241,05592831,17,1,1,,A,146,E,100,D
20241,05592831,17,2,1,,A,42,E,110,D
20241,05592831,17,3,1,,A,52,E,120,D
20241,05592831,17,4,1,,A,231,E,130,D
20241,05592831,17,5,1,,A,272,E,150,D
20241,05592831,17,6,1,,A,38,E,160,D
20241,05592831,17,7,1,,A,2,E,170,D
20241,05592831,17,8,1,,A,50,E,180,D
20241,05592831,17,9,1,,A,57,E,190,D
20241,05593071,52,0,1,3,D,,H,,A
20241,05593071,52,1,1,,A,5,E,100,D
20241,05593071,52,2,1,,A,37,E,130,D
20241,05593071,52,3,1,,A,8,E,150,D
20241,05596781,19,0,1,1,D,,H,,A
20241,05596781,19,1,1,,A,24,E,100,D
20241,05596781,19,2,1,,A,6,E,110,D
20241,05598201,36,0,1,1,D,,H,,A
20241,05598201,36,1,1,,A,108,E,100,D
20241,05598201,36,2,1,,A,22,E,110,D
20241,05598531,43,0,1,2,D,,H,,A
20241,05598531,43,1,1,,A,6,E,100,D
20241,05598531,43,2,1,,A,1,E,110,D
20241,05598531,43,3,1,,A,1,E,120,D
20241,05598531,43,4,1,,A,4,E,140,D
20241,05598531,43,5,1,,A,20,E,150,D
20241,05598531,43,6,1,,A,5,E,160,D
20241,05598531,43,7,1,,A,1,E,170,D
20241,05598531,43,8,1,,A,2,E,190,D
20241,05598681,28,0,1,1,D,,H,,A
20241,05598681,28,1,1,,A,161,E,100,D
20241,05598681,28,2,1,,A,39,E,110,D
20241,05602071,36,0,1,1,D,,H,,A
20241,05602071,36,1,1,,A,17,E,100,D
20241,05602071,36,2,1,,A,3,E,110,D
20241,05603351,29,0,1,1,D,,H,,A
20241,05603351,29,1,1,,A,173,E,100,D
20241,05603351,29,2,1,,A,26,E,110,D
20241,05603351,29,3,1,,A,101,E,210,D
20241,05603361,41,0,1,1,D,,H,,A
20241,05603361,41,1,1,,A,397,E,100,D
20241,05603361,41,2,1,,A,83,E,110,D
20241,05603361,41,3,1,,A,59,E,120,D
20241,05603361,41,4,1,,A,1240,E,130,D
20241,05603361,41,5,1,,A,26,E,140,D
20241,05603361,41,6,1,,A,1148,E,150,D
20241,05603361,41,7,1,,A,286,E,160,D
20241,05603361,41,8,1,,A,108,E,170,D
20241,05603361,41,9,1,,A,153,E,190,D
20241,05605493,9,0,1,1,D,,H,,A
20241,05605493,9,1,1,,A,63,E,100,D
20241,05605493,9,2,1,,A,9,E,110,D
20241,05605493,9,3,1,,A,207,E,120,D
20241,05605493,9,4,1,,A,166,E,130,D
20241,05605493,9,5,1,,A,616,E,150,D
20241,05605493,9,6,1,,A,48,E,160,D
20241,05605493,9,7,1,,A,91,E,170,D
20241,05605581,65,0,1,1,D,,H,,A
20241,05605581,65,1,1,,A,66,E,100,D
20241,05605581,65,2,1,,A,14,E,110,D
20241,05605581,65,3,1,,A,28,E,210,D
20241,05605581,65,4,1,,A,42,E,220,D
20241,05605751,19,0,1,1,D,,H,,A
20241,05605751,19,1,1,,A,121,E,100,D
20241,05605751,19,2,1,,A,29,E,110,D
20241,05605751,19,3,1,,A,50,E,210,D
