QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20233,05350692,26,0,2,200,D,2,D,05,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350772,23,0,1,420,D,1,D,05,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350772,24,0,1,410,D,1,D,13,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05350772,25,0,1,410,D,1,D,13,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05350772,26,0,1,620,D,1,D,05,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350892,9,0,1,420,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350892,10,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350942,15,0,1,200,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350942,16,0,2,200,D,1,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350942,17,0,2,330,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350982,13,0,1,200,D,1,D,07,D,318,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05350982,14,0,1,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351012,21,0,1,200,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,31,0,1,120,D,1,D,05,D,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,32,0,1,200,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,33,0,1,200,D,1,D,06,D,298,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,34,0,1,200,D,1,D,07,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,35,0,1,900,D,1,D,05,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,35,1,1,510,D,1,D,05,D,233,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,35,2,1,420,D,1,D,05,D,234,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,36,0,1,900,D,1,D,06,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,36,1,1,510,D,1,D,06,D,152,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,36,2,1,420,D,1,D,06,D,151,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,37,0,1,620,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,38,0,1,620,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351072,39,0,1,620,D,1,D,07,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351092,30,0,1,110,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351182,24,0,1,110,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351182,25,0,1,120,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351182,26,0,1,410,D,1,D,13,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05351182,27,0,1,510,D,1,D,06,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351362,7,0,1,110,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351412,23,0,1,330,D,1,D,07,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351412,24,0,1,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351422,12,0,1,110,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351422,13,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351422,14,0,2,620,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351453,16,0,1,620,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351453,17,0,1,620,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351453,18,0,1,510,D,1,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351602,12,0,1,130,D,1,D,07,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351602,12,1,1,120,D,1,D,07,D,384,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351602,12,2,1,110,D,1,D,07,D,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351602,13,0,1,200,D,1,D,07,D,7785,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351662,11,0,1,200,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351692,17,0,1,200,D,1,D,06,D,386,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351692,18,0,1,200,D,1,D,07,D,1294,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351692,19,0,1,620,D,1,D,07,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351802,15,0,1,420,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351832,24,0,1,200,D,1,D,07,D,1080,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351832,25,0,1,200,D,1,D,05,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351832,26,0,1,510,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351832,27,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351832,28,0,1,635,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20233,05351892,30,0,1,110,D,1,D,07,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351892,31,0,1,330,D,1,D,06,D,495,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351892,32,0,1,420,D,1,D,05,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351892,33,0,1,420,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351892,34,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351892,35,0,1,410,D,1,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20233,05351932,14,0,1,130,D,1,D,07,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351932,14,1,1,110,D,1,D,07,D,137,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351932,14,2,1,120,D,1,D,07,D,363,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351962,15,0,1,200,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351962,16,0,1,200,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351962,17,0,1,420,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351962,18,0,1,420,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351962,19,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351962,20,0,1,510,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351962,21,0,1,510,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05351982,7,0,1,120,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352022,8,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352122,21,0,1,420,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352122,22,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352122,23,0,2,420,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352122,24,0,2,510,D,1,D,05,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352152,10,0,1,620,D,1,D,13,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352172,16,0,1,330,D,1,D,06,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352172,17,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352282,25,0,1,120,D,1,D,06,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352282,26,0,1,530,D,2,D,05,D,419,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352312,5,0,1,120,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352312,6,0,1,110,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352312,7,0,1,200,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352312,8,0,1,420,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352312,9,0,1,510,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352312,10,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352332,15,0,1,120,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352492,16,0,1,410,D,1,D,13,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05352492,17,0,1,110,D,1,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352522,34,0,1,110,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352522,35,0,1,200,D,1,D,07,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352522,36,0,1,410,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05352522,37,0,1,420,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352522,38,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352522,39,0,1,635,D,1,D,06,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20233,05352522,40,0,2,510,D,1,D,05,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352592,12,0,1,620,D,1,D,07,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352652,13,0,1,330,D,1,D,06,D,781,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352672,7,0,1,420,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352672,8,0,1,620,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352802,10,0,1,510,D,1,D,05,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352812,7,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352812,8,0,1,655,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20233,05352852,7,0,1,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352892,31,0,1,200,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352892,32,0,1,620,D,1,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05352892,33,0,2,110,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353152,16,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353152,17,0,1,620,D,1,D,13,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353242,24,0,1,410,D,1,D,05,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05353242,25,0,1,410,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05353242,26,0,1,110,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353242,27,0,1,420,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353242,28,0,1,110,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353242,29,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353242,30,0,1,410,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05353242,31,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353272,19,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353272,20,0,1,420,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353272,21,0,1,655,D,1,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20233,05353272,22,0,1,655,D,1,D,07,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20233,05353272,23,0,1,620,D,1,D,13,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353322,14,0,1,200,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,23,0,1,110,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,24,0,1,200,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,25,0,1,200,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,26,0,1,200,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,27,0,1,410,D,1,D,05,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20233,05353332,28,0,1,510,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,29,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,30,0,2,200,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,31,0,2,620,D,1,D,05,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353332,32,0,2,620,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353432,10,0,1,110,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353442,26,0,1,420,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353442,27,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353442,28,0,1,410,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05353442,29,0,1,410,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20233,05353442,30,0,1,120,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353442,31,0,1,410,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05353442,32,0,1,620,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353462,17,0,1,110,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353462,18,0,1,120,D,1,D,07,D,332,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353462,19,0,1,620,D,1,D,07,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353572,9,0,2,420,D,1,D,05,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353572,10,0,2,620,D,1,D,05,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353582,8,0,1,410,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20233,05353662,20,0,1,200,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353662,21,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353662,22,0,1,655,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20233,05353692,16,0,1,900,D,1,D,13,D,,H,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353692,16,1,1,620,D,1,D,13,D,300,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353692,16,2,1,420,D,1,D,13,D,450,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353692,17,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353722,20,0,1,420,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353722,21,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353732,17,0,1,330,D,1,D,06,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353732,18,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353912,10,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353912,11,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353942,7,0,2,420,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05353972,7,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354012,13,0,1,120,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354012,14,0,1,200,D,1,D,06,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354012,15,0,1,420,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354012,16,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354032,10,0,1,420,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354032,11,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354042,11,0,1,620,D,1,D,13,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354132,14,0,1,120,D,1,D,07,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354132,15,0,1,330,D,1,D,06,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354132,16,0,1,200,D,1,D,06,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354132,17,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354212,14,0,1,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354322,18,0,1,200,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354322,19,0,1,620,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354462,14,0,1,120,D,1,D,06,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354462,15,0,1,420,D,1,D,07,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354472,8,0,1,420,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,20,0,1,110,D,1,D,06,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,21,0,1,510,D,1,D,05,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,22,0,1,510,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,23,0,1,620,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,24,0,1,620,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,25,0,1,620,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,26,0,1,620,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354492,27,0,1,620,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354512,10,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354512,11,0,1,620,D,1,D,07,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354532,21,0,1,110,D,1,D,06,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354542,10,0,1,620,D,1,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354622,15,0,1,420,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354622,16,0,1,420,D,1,D,07,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354622,17,0,1,420,D,1,D,07,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354702,19,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354752,12,0,1,620,D,1,D,05,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354752,13,0,1,620,D,1,D,06,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05354972,10,0,1,420,D,1,F,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355022,9,0,1,130,D,1,D,06,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355022,9,1,1,120,D,1,D,06,D,109,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355022,9,2,1,110,D,1,D,06,D,41,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355022,10,0,1,410,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20233,05355032,25,0,1,110,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355032,26,0,1,200,D,1,D,06,D,166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355032,27,0,1,200,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355032,28,0,1,530,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355112,20,0,1,420,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355112,21,0,1,620,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355132,10,0,2,420,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355162,26,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355172,12,0,2,330,D,1,D,05,D,7545,T,,A,,A,330,D,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355172,13,0,2,620,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355202,28,0,1,200,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355202,29,0,1,420,D,1,D,06,D,176,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355292,13,0,1,620,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355322,21,0,1,200,D,1,D,05,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355322,22,0,1,620,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355392,12,0,1,200,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20233,05355392,13,0,1,420,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
