QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20241,05588661,10,0,1,01,D,100,D,.0311,D,72500,D,30,D,455,D,3,D,4,D,,A,,A,145,D,137,D,137,D,138,D,173,D,173,D,172,D,,A,03,D,2020,D,1,D,,A,66817,D,66680,D,66543,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588771,17,0,1,01,D,100,D,.0311,F,218000,F,30,F,1057,F,3,F,4,F,,A,,A,125,F,402,F,403,F,404,F,530,F,529,F,528,F,,A,11,F,2020,F,1,F,,A,204572,F,204170,F,203767,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588821,8,0,1,01,D,100,D,.0538,D,300000,D,15,D,2700,D,3,D,4,D,,A,,A,268,D,1384,D,1390,D,1396,D,1048,D,1042,D,1036,D,,A,05,D,2019,D,1,D,,A,233754,D,232370,D,230980,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588831,21,0,1,01,D,100,D,.0296,F,410000,F,30,F,2552,F,3,F,4,F,5,F,,A,832,F,756,F,757,F,759,F,964,F,963,F,961,F,,A,10,F,2021,F,1,F,,A,390995,F,390240,F,389482,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588871,23,0,1,01,D,100,D,.0296,D,250000,D,30,D,1332,D,3,D,4,D,,A,,A,283,D,467,D,468,D,469,D,582,D,581,D,580,D,,A,04,D,2021,D,1,D,,A,236090,D,235623,D,235155,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588881,21,0,1,01,D,100,D,.0534,D,446045,D,30,D,3300,D,3,D,4,D,,A,,A,812,D,550,D,552,D,555,D,1938,D,1936,D,1933,D,,A,03,D,2022,D,1,D,,A,435546,D,434996,D,434444,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588891,9,0,1,01,D,100,D,.0700,D,66700,D,30,D,594,D,3,D,4,D,,A,,A,150,D,230,D,231,D,232,D,214,D,213,D,212,D,,A,05,D,2003,D,1,D,,A,36742,D,36512,D,36281,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05588941,11,0,1,01,D,100,D,.0446,D,260000,D,30,D,2200,D,3,D,4,D,,A,,A,889,D,588,D,590,D,592,D,723,D,721,D,719,D,,A,11,D,2011,D,1,D,,A,194520,D,193932,D,193342,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05588941,12,0,1,02,D,300,D,.0550,F,375000,F,30,F,2912,F,,A,4,F,5,F,,A,783,F,822,F,826,F,830,F,327,F,326,F,325,F,,A,02,F,2011,F,1,F,,A,285145,F,284323,F,283498,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589021,20,0,1,01,D,100,D,.0397,D,419000,D,30,D,2705,D,3,D,4,D,,A,,A,712,D,718,D,721,D,723,D,1275,D,1272,D,1270,D,,A,08,D,2019,D,1,D,,A,385349,D,384631,D,383911,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589031,15,0,1,01,D,100,D,.0311,D,355000,D,30,D,2671,D,3,D,4,D,5,D,,A,1153,D,661,D,663,D,665,D,857,D,855,D,853,D,,A,08,D,2020,D,1,D,,A,330494,D,329832,D,329169,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589041,10,0,1,01,D,100,D,.0600,D,425000,D,30,D,3500,D,3,D,4,D,,A,,A,952,D,470,D,472,D,474,D,2078,D,2076,D,2074,D,,A,02,D,2022,D,1,D,,A,415658,D,415189,D,414717,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589071,39,0,1,01,D,100,D,.0713,F,449963,F,30,F,3567,F,3,F,4,F,,A,6,F,534,F,368,F,370,F,372,F,2665,F,2663,F,2661,F,,A,08,F,2023,F,1,F,,A,448512,F,448144,F,447774,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589121,16,0,1,01,D,100,D,.0534,D,300000,D,20,D,2300,D,,B,,B,,B,,B,263,D,771,D,774,D,777,D,1266,D,1263,D,1260,D,,A,02,D,2022,D,1,D,,A,284583,D,283813,D,283038,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589271,19,0,1,01,D,100,D,.0520,D,106000,D,30,D,886,D,3,D,4,D,,A,,A,304,D,264,D,265,D,266,D,286,D,285,D,284,D,,A,02,D,2009,D,1,D,,A,73454,D,73190,D,72925,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589301,12,0,1,01,D,100,D,.0365,D,297000,D,30,D,2600,D,3,D,4,D,5,D,,A,1241,D,588,D,590,D,592,D,771,D,769,D,767,D,,A,11,D,2016,D,1,D,,A,253469,D,252881,D,252291,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589381,12,0,1,01,D,100,D,.0675,D,205000,D,30,D,1622,D,3,D,4,D,,A,,A,292,D,181,D,182,D,183,D,1149,D,1148,D,1147,D,,A,07,D,2023,D,1,D,,A,204287,D,204106,D,203924,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589441,14,0,1,01,D,100,D,.0695,D,172000,D,30,D,1600,D,3,D,4,D,,A,,A,461,D,841,D,846,D,851,D,298,D,293,D,288,D,,A,04,D,1998,D,1,D,,A,51453,D,50612,D,49766,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589451,14,0,1,01,D,100,D,.0296,F,500000,F,30,F,2300,F,3,F,4,F,,A,,A,203,F,935,F,937,F,939,F,1162,F,1160,F,1158,F,,A,04,F,2021,F,1,F,,A,471279,F,470345,F,469408,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589481,23,0,1,01,D,100,D,.0697,D,100000,D,30,D,1872,D,3,D,,A,,A,,A,1209,D,392,D,395,D,397,D,271,D,268,D,266,D,,A,05,D,2001,D,1,D,,A,46576,D,46184,D,45789,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589561,20,0,1,01,D,100,D,.0311,D,465900,D,30,D,2507,D,3,D,4,D,,A,,A,515,D,861,D,863,D,866,D,848,D,847,D,845,D,,A,11,D,2020,D,1,D,,A,436337,D,435476,D,434613,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589701,13,0,1,01,D,100,D,.0311,D,450000,D,30,D,1924,D,,A,,A,,A,,A,0,D,830,D,832,D,834,D,1094,D,1092,D,1090,D,,A,12,D,2020,D,1,D,,A,422276,D,421447,D,420615,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589771,27,0,1,01,D,100,D,.0296,D,340000,D,30,D,1664,D,3,D,4,D,,A,,A,238,D,639,D,640,D,642,D,787,D,786,D,784,D,,A,01,D,2021,D,1,D,,A,319196,D,318557,D,317917,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589801,11,0,1,01,D,100,D,.0695,D,339906,D,30,D,2500,D,3,D,,A,,A,,A,250,D,3097,T,3104,T,3052,T,612,D,603,D,593,D,,A,06,D,1998,D,1,D,,A,105717,D,104080,D,102432,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589821,14,0,1,01,D,100,D,.0400,D,87974,D,30,D,420,D,,A,,A,,A,,A,0,D,304,D,305,D,306,D,116,D,115,D,114,D,,A,12,D,2001,D,1,D,,A,34761,D,34457,D,34152,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589882,9,0,1,01,D,100,D,.0534,D,87000,D,30,D,790,D,3,D,4,D,,A,,A,305,D,106,D,106,D,107,D,379,D,379,D,378,D,,A,05,D,2022,D,1,D,,A,85170,D,85064,D,84958,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589941,19,0,1,01,D,100,D,.0425,D,153708,D,30,D,1090,D,3,D,4,D,,A,,A,334,D,332,D,333,D,334,D,424,D,423,D,422,D,,A,04,D,2013,D,1,D,,A,119845,D,119513,D,119181,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05589941,20,0,1,01,D,100,D,.0500,D,30000,D,15,D,237,D,,A,,A,,A,,A,0,D,123,D,124,D,124,D,114,D,113,D,113,D,,A,12,D,2021,D,1,D,,A,27302,D,27179,D,27055,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05589951,28,0,1,01,D,100,D,.0296,D,257000,D,30,D,1690,D,,B,,B,,B,,B,612,D,472,D,473,D,475,D,606,D,605,D,603,D,,A,10,D,2021,D,1,D,,A,245563,D,245091,D,244618,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05590051,34,0,1,01,D,100,D,.0365,D,160000,D,30,D,1500,D,3,D,4,D,,A,,A,768,D,318,D,319,D,320,D,414,D,413,D,412,D,,A,10,D,2016,D,1,D,,A,136244,D,135926,D,135608,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,C
20241,05590231,27,0,1,01,D,100,D,.0385,D,285000,D,30,D,1650,D,3,D,4,D,,A,,A,314,D,577,D,579,D,581,D,759,D,757,D,755,D,,A,09,D,2015,D,1,D,,A,236538,D,235961,D,235382,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05590281,46,0,1,01,D,100,D,.0311,F,246480,F,30,F,1681,F,3,F,4,F,,A,,A,627,F,456,F,457,F,458,F,598,F,597,F,596,F,,A,11,F,2020,F,1,F,,A,230834,F,230379,F,229922,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05590331,23,0,1,01,D,100,D,.0365,D,373821,D,15,D,2700,D,,A,,A,,A,,A,0,D,3097,T,3104,T,3052,T,677,D,671,D,664,D,,A,10,D,2016,D,1,D,,A,222476,D,220452,D,218423,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05590731,35,0,1,01,D,100,D,.0397,D,202654,D,30,D,1339,D,3,D,4,D,,A,,A,375,D,349,D,350,D,351,D,615,D,614,D,613,D,,A,07,D,2019,D,1,D,,A,186027,D,185679,D,185329,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05590821,13,0,1,01,D,100,D,.0311,F,265000,F,30,F,1472,F,3,F,4,F,,A,,A,339,F,491,F,492,F,494,F,642,F,641,F,639,F,,A,10,F,2020,F,1,F,,A,247696,F,247205,F,246713,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05590831,21,0,1,01,D,100,D,.0534,D,327004,D,30,D,2462,D,3,D,4,D,,A,,A,638,D,401,D,403,D,405,D,1423,D,1421,D,1419,D,,A,04,D,2022,D,1,D,,A,319708,D,319307,D,318904,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05590891,16,0,1,01,D,100,D,.0806,D,81306,D,30,D,600,D,,A,,A,,A,,A,0,D,344,D,347,D,349,D,256,D,253,D,251,D,,A,10,D,2000,D,1,D,,A,38079,D,37735,D,37388,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05590961,14,0,1,01,D,100,D,.0397,D,878092,T,30,D,4019,D,3,D,,A,,A,,A,808,D,1146,D,1150,D,1153,D,2065,D,2061,D,2058,D,,A,11,D,2019,D,1,D,,A,829701,T,797812,T,798834,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05591061,22,0,1,01,D,100,D,.0311,F,374217,F,30,F,1949,F,3,F,4,F,,A,,A,349,F,695,F,697,F,699,F,905,F,903,F,901,F,,A,09,F,2020,F,1,F,,A,349087,F,348391,F,347694,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05591061,23,0,1,01,D,100,D,.0538,F,152423,F,30,F,1095,F,3,F,4,F,,A,,A,241,F,363,F,365,F,367,F,491,F,489,F,487,F,,A,11,F,2009,F,1,F,,A,109426,F,109062,F,108697,F,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05591061,24,0,1,02,D,300,D,.0311,F,778185,V,30,F,4200,F,3,F,,A,,A,,A,1635,F,1123,F,1126,F,1129,F,1082,F,1079,F,1077,F,,A,07,F,2020,F,1,F,,A,556369,F,555246,F,554120,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05591141,16,0,1,01,D,100,D,.0397,D,160000,D,30,D,1100,D,3,D,4,D,,A,,A,339,D,279,D,280,D,281,D,482,D,481,D,480,D,,A,03,D,2019,D,1,D,,A,145773,D,145494,D,145214,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05591251,12,0,1,01,D,100,D,.0681,D,260000,D,30,D,2634,D,3,D,4,D,5,D,,A,937,D,,A,,A,,A,,A,,A,,A,,A,12,D,2023,D,2,D,,A,260220,D,260000,D,259779,D,01,D,1,D,,A,,A,1850,D,1850,D,1850,D,1,D,2,D,1,D
20241,05591311,28,0,1,01,D,100,D,.0311,D,179961,D,20,D,1008,D,,A,,A,,A,,A,0,D,594,D,596,D,598,D,414,D,412,D,410,D,,A,11,D,2020,D,1,D,,A,159553,D,158958,D,158362,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05591501,18,0,1,01,D,100,D,.0425,D,29143,D,5,D,540,D,,A,,A,,A,,A,0,D,464,D,465,D,467,D,76,D,75,D,73,D,,A,06,D,2022,D,1,D,,A,21503,D,21040,D,20574,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05591521,15,0,1,01,D,100,D,.0425,D,92000,D,30,D,705,D,3,D,4,D,,A,,A,252,D,281,D,282,D,283,D,172,D,171,D,170,D,,A,03,D,2005,D,1,D,,A,48638,D,48357,D,48076,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05591541,16,0,1,01,D,100,D,.0296,D,378000,D,30,D,1951,D,3,D,4,D,,A,,A,365,D,702,D,704,D,705,D,884,D,882,D,881,D,,A,06,D,2021,D,1,D,,A,358376,D,357674,D,356971,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05591641,18,0,1,01,D,100,D,.0625,D,108000,D,30,D,1200,D,3,D,4,D,,A,,A,535,D,201,D,202,D,203,D,464,D,463,D,462,D,,A,01,D,2013,D,1,D,,A,89015,D,88814,D,88611,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05591851,15,0,1,01,D,100,D,.0311,D,193000,D,30,D,1083,D,3,D,4,D,,A,,A,258,D,361,D,362,D,363,D,464,D,463,D,462,D,,A,06,D,2020,D,1,D,,A,178969,D,178608,D,178245,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05592001,13,0,1,01,D,100,D,.0638,D,225000,D,30,D,1800,D,3,D,,A,5,D,,A,396,D,212,D,213,D,214,D,1192,D,1191,D,1190,D,,A,07,D,2023,D,1,D,,A,224162,D,223950,D,223737,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05592041,16,0,1,01,D,100,D,.0296,D,89000,D,30,D,1084,D,3,D,4,D,,A,,A,711,D,166,D,167,D,167,D,207,D,206,D,206,D,,A,02,D,2021,D,1,D,,A,83731,D,83564,D,83397,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05592071,35,0,1,01,D,100,D,.0537,D,130000,D,15,D,1782,D,3,D,4,D,5,D,,A,729,D,506,D,508,D,511,D,547,D,545,D,542,D,,A,07,D,2022,D,1,D,,A,122202,D,121695,D,121187,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05592111,13,0,1,01,D,100,D,.0790,D,125000,D,30,D,909,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,03,D,2000,D,2,D,,A,54190,D,53638,D,53083,D,01,D,1,D,,A,,A,1294,D,1294,D,1294,D,1,D,2,D,2,D
20241,05592341,10,0,1,01,D,100,D,.0775,D,139500,D,30,D,1400,D,3,D,4,D,,A,,A,401,D,454,D,457,D,460,D,545,D,542,D,539,D,,A,01,D,2004,D,1,D,,A,84412,D,83958,D,83501,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05592431,9,0,1,01,D,100,D,.0410,D,84023,D,30,D,510,D,3,D,4,D,,A,,A,104,D,256,D,257,D,258,D,150,D,149,D,148,D,,A,02,D,2005,D,1,D,,A,43848,D,43592,D,43335,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05592501,17,0,1,01,D,100,D,.0311,D,139900,D,25,D,768,D,3,D,4,D,5,D,,A,97,D,343,D,344,D,345,D,328,D,327,D,326,D,,A,06,D,2020,D,1,D,,A,126576,D,126233,D,125890,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05592551,16,0,1,01,D,100,D,.0620,D,123624,D,20,D,900,D,,A,,A,,A,,A,0,D,401,D,403,D,405,D,499,D,497,D,495,D,,A,12,D,2016,D,1,D,,A,96631,D,96231,D,95828,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05592651,17,0,1,01,D,100,D,.0400,D,120000,D,15,D,888,D,,A,,A,,A,,A,0,D,874,D,877,D,879,D,14,D,11,D,9,D,,A,04,D,2009,D,1,D,,A,4305,D,3432,D,2555,D,01,D,,A,,A,,A,,A,,A,,A,1,D,,A,2,D
20241,05592781,23,0,1,01,D,100,D,.0365,D,72000,D,30,D,661,D,3,D,4,D,,A,,A,332,D,142,D,143,D,143,D,187,D,186,D,186,D,,A,10,D,2016,D,1,D,,A,61348,D,61206,D,61063,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05592811,14,0,1,01,D,100,D,.0681,D,160000,D,30,D,1350,D,,A,4,D,,A,,A,306,D,,A,136,D,137,D,,A,908,D,907,D,,A,12,D,2023,D,1,D,,A,,A,160000,D,159864,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05592921,19,0,1,01,D,100,D,.0296,D,548000,D,30,D,3020,D,3,D,4,D,5,D,,A,721,D,1027,D,1030,D,1033,D,1272,D,1269,D,1266,D,,A,02,D,2021,D,1,D,,A,515474,D,514447,D,513417,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05592941,18,0,1,01,D,100,D,.0311,D,630000,D,30,D,3904,D,3,D,4,D,,A,,A,1210,D,1180,D,1183,D,1186,D,1514,D,1511,D,1508,D,,A,06,D,2020,D,1,D,,A,584156,D,582975,D,581792,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05593051,32,0,1,01,D,100,D,.0600,D,200000,D,30,D,2528,D,3,D,4,D,5,D,,A,1329,D,599,D,602,D,605,D,600,D,597,D,594,D,,A,06,D,2005,D,1,D,,A,119965,D,119366,D,118764,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05593081,13,0,1,01,D,100,D,.0697,D,301528,D,30,D,2650,D,3,D,,A,,A,,A,650,D,1167,D,1174,D,1181,D,833,D,826,D,819,D,,A,08,D,2001,D,1,D,,A,143396,D,142229,D,141055,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05593101,12,0,1,01,D,100,D,.0681,F,157081,F,20,F,1200,F,,C,,C,,C,,C,0,F,328,F,330,F,332,F,872,F,870,F,868,F,,A,01,F,2023,F,1,F,,A,153589,F,153260,F,152930,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,1,D
20241,05593301,32,0,1,01,D,100,D,.0296,F,643700,F,30,F,2700,F,,A,,A,,A,,A,0,F,1186,F,1189,F,1192,F,1514,F,1511,F,1508,F,,A,08,F,2021,F,1,F,,A,829701,V,797812,V,798834,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05593321,20,0,1,01,D,100,D,.0311,D,101000,D,30,D,651,D,3,D,4,D,5,D,,A,219,D,189,D,189,D,190,D,243,D,243,D,242,D,,A,07,D,2020,D,1,D,,A,93835,D,93646,D,93457,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05593381,13,0,1,01,D,100,D,.0397,D,878092,T,15,D,6329,T,3,D,,A,,A,,A,4040,D,3097,T,3104,T,3052,T,3913,D,3889,D,3865,D,,A,11,D,2019,D,1,D,,A,829701,T,797812,T,798834,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05593411,14,0,1,01,D,100,D,.0469,D,255000,D,30,D,1836,D,,A,4,D,5,D,,A,515,D,596,D,598,D,601,D,725,D,723,D,720,D,,A,11,D,2010,D,1,D,,A,185475,D,184879,D,184280,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05593451,27,0,1,01,D,100,D,.0385,D,255968,D,30,D,1639,D,3,D,4,D,,A,,A,439,D,530,D,532,D,534,D,670,D,668,D,666,D,,A,02,D,2015,D,1,D,,A,208767,D,208237,D,207705,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05593491,26,0,1,01,D,100,D,.0311,D,350828,D,30,D,2483,D,3,D,4,D,,A,,A,983,D,657,D,659,D,660,D,843,D,841,D,840,D,,A,06,D,2020,D,1,D,,A,325308,D,324651,D,323992,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05593581,8,0,1,01,D,100,D,.0796,F,150483,F,30,F,1800,F,3,F,4,F,,A,,A,700,F,926,F,932,F,939,F,174,F,168,F,161,F,,A,12,F,1995,F,1,F,,A,26187,F,25261,F,24328,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05593641,27,0,1,01,D,100,D,.0425,D,447209,D,30,D,2920,D,3,D,,A,,A,,A,720,D,862,D,865,D,868,D,1204,D,1202,D,1199,D,,A,12,D,2015,D,1,D,,A,377770,D,376908,D,376043,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05593651,27,0,1,01,D,100,D,.0530,D,160000,D,30,D,1200,D,3,D,4,D,,A,,A,312,D,534,D,536,D,539,D,354,D,352,D,349,D,,A,06,D,2003,D,1,D,,A,80194,D,79660,D,79124,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05593971,13,0,1,01,D,100,D,.0425,F,107737,F,30,F,681,F,3,F,4,F,,A,,A,151,F,339,F,341,F,342,F,134,F,132,F,132,F,,A,05,F,2004,F,1,F,,A,53794,F,53455,F,53114,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05594221,21,0,1,01,D,100,D,.0397,D,142000,D,30,D,839,D,3,D,4,D,,A,,A,164,D,240,D,241,D,242,D,435,D,434,D,433,D,,A,11,D,2019,D,1,D,,A,131343,D,131103,D,130862,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05594261,16,0,1,01,D,100,D,.0311,D,130000,D,30,D,1066,D,3,D,4,D,,A,,A,510,D,241,D,242,D,242,D,315,D,314,D,314,D,,A,10,D,2020,D,1,D,,A,121504,D,121263,D,121021,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05594351,17,0,1,01,D,100,D,.0550,D,389229,D,30,D,2760,D,3,D,4,D,,A,,A,550,D,458,D,460,D,463,D,1752,D,1750,D,1747,D,,A,07,D,2022,D,1,D,,A,382173,D,381715,D,381254,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05594391,13,0,1,01,D,100,D,.0450,D,878092,T,30,D,6329,T,3,D,4,D,,A,,A,1015,D,1006,D,1010,D,1014,D,2779,D,2775,D,2771,D,,A,05,D,2023,D,1,D,,A,829701,T,797812,T,798834,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05594431,14,0,1,01,D,100,D,.0700,F,276265,F,30,F,1838,F,,A,,A,,A,,A,0,F,630,F,634,F,638,F,1087,F,1084,F,1080,F,,A,04,F,2009,F,1,F,,A,207031,F,206401,F,205767,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05594501,27,0,1,01,D,100,D,.0760,D,148000,D,30,D,1400,D,,B,,B,,B,,B,355,D,777,D,782,D,787,D,268,D,263,D,258,D,,A,10,D,1997,D,1,D,,A,42355,D,41578,D,40796,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20241,05594511,14,0,1,01,D,100,D,.0296,D,134000,D,30,D,875,D,3,D,4,D,5,D,,A,313,D,248,D,249,D,249,D,314,D,313,D,313,D,,A,07,D,2021,D,1,D,,A,127298,D,127050,D,126802,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05594561,12,0,1,01,D,100,D,.0398,D,138000,D,30,D,1210,D,3,D,4,D,,A,,A,553,D,307,D,308,D,309,D,350,D,349,D,348,D,,A,01,D,2013,D,1,D,,A,105674,D,105368,D,105060,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05594581,27,0,1,01,D,100,D,.0311,D,325000,D,30,D,1939,D,3,D,,A,,A,,A,549,D,607,D,609,D,611,D,783,D,781,D,779,D,,A,07,D,2020,D,1,D,,A,301947,D,301340,D,300731,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05594821,11,0,1,01,D,100,D,.0296,F,878092,V,30,F,3700,F,3,F,4,F,5,F,,A,512,F,1400,F,1404,F,1407,F,1788,F,1784,F,1781,F,,A,09,F,2021,F,1,F,,A,829701,V,797812,V,798834,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05594841,17,0,1,01,D,100,D,.0500,D,117000,D,30,D,990,D,3,D,4,D,5,D,,A,362,D,180,D,180,D,181,D,448,D,448,D,447,D,,A,12,D,2018,D,1,D,,A,107625,D,107445,D,107265,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20241,05594881,18,0,1,01,D,100,D,.0806,F,230367,F,30,F,2240,F,3,F,4,F,,A,,A,540,F,988,F,995,F,1002,F,712,F,705,F,698,F,,A,08,F,2000,F,1,F,,A,105933,F,104945,F,103950,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20241,05594901,20,0,1,01,D,100,D,.0625,D,460000,D,30,D,3558,D,3,D,,A,,A,,A,726,D,445,D,448,D,450,D,2029,D,2026,D,2025,D,,A,07,D,2023,D,1,D,,A,458242,D,457796,D,457349,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
