QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH
20234,05412742,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,76,D,76,D,76,D,,A,1,D,2
20234,05412772,20,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05412772,21,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,1
20234,05412802,22,0,1,,A,,A,,A,1,D,2,D,,A,49,D,49,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05412802,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,112,D,112,D,112,D,,A,1,D,3
20234,05412833,43,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,147,D,147,D,147,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05412833,44,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05412833,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,195,D,195,D,195,D,,A,1,D,1
20234,05412892,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,134,D,134,D,134,D,,A,1,D,3
20234,05412902,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,172,D,172,D,172,D,,A,,A,,A,,A,,A,,A,,A,2,D,4
20234,05412902,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D,2
20234,05412932,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,1
20234,05412952,26,0,1,,A,,A,,A,1,D,1,D,,A,74,E,74,E,74,E,127,E,127,E,127,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20234,05412952,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,122,D,122,D,122,D,,A,1,D,3
20234,05412972,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,2
20234,05412972,22,0,1,0.20,D,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413032,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,251,D,251,D,251,D,,A,1,D,1
20234,05413032,45,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,8,D,8,D,8,D,,A,,A,,A,,A,1,D,1
20234,05413032,46,0,1,,A,,A,,A,1,D,1,D,,A,33,E,33,E,33,E,57,E,57,E,57,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20234,05413042,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D,2
20234,05413042,22,0,1,,A,,A,,A,1,D,2,D,,A,24,D,24,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05413062,39,0,1,,A,,A,,A,1,D,2,D,1,D,76,D,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05413062,40,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,0,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05413112,37,0,1,,A,1,D,,A,1,D,1,D,,A,50,D,50,D,50,D,170,D,170,D,170,D,0,D,0,D,0,D,,A,,A,,A,1,D,1,D,2
20234,05413112,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,2
20234,05413142,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,102,D,250,D,,A,1,D,2
20234,05413142,7,0,1,,A,,A,,A,1,D,2,D,,A,110,D,50,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05413162,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D,2
20234,05413162,30,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05413162,31,0,1,,A,,A,,A,1,D,2,D,,A,39,D,39,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413172,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D,3
20234,05413172,21,0,1,,A,,A,,A,1,D,2,D,,A,321,T,314,T,322,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05413192,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,35,D,35,D,,A,1,D,2
20234,05413192,17,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413212,20,0,1,,A,,A,2,D,1,D,2,D,,A,41,E,41,E,41,E,,A,,A,,A,,A,,A,,A,54,E,54,E,54,E,2,D,1,D,2
20234,05413212,21,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413222,14,0,1,,A,1,D,,A,1,D,1,D,,A,39,E,39,E,39,E,76,E,76,E,77,E,45,E,45,E,44,E,,A,,A,,A,2,D,1,D,2
20234,05413242,71,0,1,0.99,D,,A,,A,1,D,2,D,,A,1,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413242,72,0,1,0.99,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,2,D,,A,1,D,3
20234,05413282,38,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05413282,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,124,D,124,D,124,D,,A,1,D,1
20234,05413292,24,0,1,,A,1,D,,A,1,D,1,D,,A,88,E,85,E,86,E,137,E,139,E,137,E,53,E,54,E,55,E,,A,,A,,A,2,D,1,D,3
20234,05413292,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D,1
20234,05413292,26,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,1,D,1
20234,05413302,28,0,1,,A,,A,,A,1,D,1,D,,A,70,E,70,E,79,E,111,E,111,E,102,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20234,05413302,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,188,D,188,D,188,D,,A,1,D,1
20234,05413312,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D,1
20234,05413312,29,0,1,,A,1,D,,A,1,D,1,D,,A,12,E,14,E,12,E,23,E,21,E,21,E,10,E,10,E,12,E,,A,,A,,A,2,D,1,D,1
20234,05413322,31,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D,,A,,A,,A,,A,1,D,3
20234,05413322,32,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,48,D,48,D,48,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05413372,19,0,1,,A,,A,,A,1,D,1,D,,A,58,E,59,E,59,E,100,E,99,E,99,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20234,05413372,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,1
20234,05413392,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,150,D,319,D,,A,1,D,2
20234,05413432,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,2
20234,05413432,35,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05413462,28,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20234,05413462,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D,
20234,05413482,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D,2
20234,05413482,17,0,1,,A,,A,,A,1,D,2,D,,A,109,D,109,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05413532,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D,2
20234,05413542,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,1
20234,05413542,32,0,1,,A,,A,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413632,27,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,1,D,
20234,05413642,27,0,1,,A,1,D,,A,1,D,1,D,,A,66,E,68,E,66,E,118,E,116,E,116,E,56,E,56,E,58,E,,A,,A,,A,2,D,1,D,3
20234,05413662,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,2
20234,05413662,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,2
20234,05413662,15,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05413672,20,0,1,,A,,A,,A,1,D,2,D,,A,45,D,80,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413742,16,0,1,,A,,A,2,D,2,D,2,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,1,D,2
20234,05413742,17,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413752,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,2
20234,05413752,25,0,1,,A,,A,,A,1,D,2,D,,A,12,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413762,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D,1
20234,05413762,27,0,1,,A,,A,,A,1,D,1,D,,A,58,E,54,E,54,E,67,E,71,E,71,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20234,05413792,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D,2
20234,05413792,21,0,1,,A,,A,,A,1,D,1,D,,A,40,D,40,D,40,D,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1
20234,05413802,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,1
20234,05413822,36,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413822,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D,1
20234,05413822,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,1
20234,05413832,20,0,1,,A,,A,,A,1,D,1,D,,A,76,E,77,E,75,E,111,E,110,E,112,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20234,05413832,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,97,D,97,D,97,D,,A,1,D,2
20234,05413842,18,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20234,05413902,26,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20234,05413902,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,128,D,128,D,128,D,,A,1,D,
20234,05413972,13,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413992,12,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05413992,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,1
20234,05414022,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,141,D,141,D,141,D,,A,1,D,2
20234,05414022,27,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05414062,27,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,151,D,151,D,151,D,,A,,A,,A,,A,1,D,1
20234,05414102,14,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05414102,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,D,84,D,84,D,,A,1,D,1
20234,05414122,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,1
20234,05414144,14,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,101,E,100,E,100,E,,A,,A,,A,70,E,71,E,71,E,2,D,1,D,2
20234,05414172,9,0,1,,A,,A,,A,1,D,1,D,,A,80,E,80,E,80,E,130,E,130,E,130,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20234,05414172,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,1,D,2
20234,05414192,25,0,1,,A,1,D,,A,1,D,2,D,,A,25,E,24,E,25,E,,A,,A,,A,67,E,68,E,67,E,,A,,A,,A,2,D,1,D,2
20234,05414192,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,235,D,240,D,257,D,,A,1,D,2
20234,05414212,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,1,D,2
20234,05414272,40,0,1,,A,,A,,A,1,D,2,D,,A,166,D,166,D,166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05414272,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,347,D,347,D,347,D,,A,1,D,2
20234,05414282,7,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,1,D,2
20234,05414312,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,168,D,168,D,168,D,,A,,A,,A,,A,,A,,A,,A,2,D,
20234,05414312,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,2
20234,05414312,26,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,1,D,2
20234,05414332,24,0,1,,A,,A,,A,1,D,2,D,,A,127,D,127,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05414344,20,0,1,,A,,A,,A,1,D,1,D,,A,61,E,61,E,61,E,89,E,89,E,89,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20234,05414344,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,1
20234,05414422,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,46,D,46,D,,A,1,D,4
20234,05414422,28,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,4
20234,05414442,38,0,1,,A,,A,2,D,1,D,1,D,,A,54,E,54,E,52,E,97,E,97,E,97,E,,A,,A,,A,79,E,79,E,81,E,2,D,1,D,1
20234,05414492,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,D,18,D,18,D,,A,1,D,
20234,05414542,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,126,D,126,D,126,D,,A,1,D,2
20234,05414542,17,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05414562,18,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,215,D,215,D,215,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05414592,18,0,1,,A,,A,2,D,1,D,2,D,,A,67,E,67,E,66,E,,A,,A,,A,,A,,A,,A,83,E,83,E,84,E,2,D,1,D,1
20234,05414602,15,0,1,0.35,D,,A,,A,1,D,1,D,,A,62,E,62,E,62,E,101,E,101,E,101,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20234,05414632,8,0,1,,A,,A,,A,1,D,2,D,,A,73,D,73,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05414632,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,36,D,36,D,,A,1,D,2
20234,05414642,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,63,D,63,D,63,D,,A,1,D,2
20234,05414642,34,0,1,,A,,A,,A,1,D,1,D,,A,27,E,26,E,30,E,42,E,43,E,39,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2
20234,05414692,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,D,32,D,32,D,,A,1,D,2
20234,05414692,41,0,1,,A,1,D,,A,1,D,1,D,,A,64,E,62,E,68,E,102,E,104,E,107,E,39,E,39,E,41,E,,A,,A,,A,2,D,1,D,2
20234,05414722,17,0,1,,A,1,D,2,D,1,D,2,D,,A,66,E,64,E,55,E,,A,,A,,A,52,E,50,E,73,E,82,E,86,E,72,E,2,D,1,D,3
20234,05414732,16,0,1,,A,,A,,A,1,D,1,D,,A,15,D,150,D,150,D,61,D,61,D,61,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1
20234,05414792,24,0,1,,A,1,D,,A,1,D,1,D,,A,60,D,60,D,60,D,50,D,50,D,50,D,15,D,15,D,15,D,,A,,A,,A,1,D,1,D,2
20234,05414812,13,0,1,,A,,A,2,D,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,1,D,2
20234,05414892,16,0,1,,A,,A,,A,1,D,1,D,,A,72,E,72,E,71,E,158,E,158,E,159,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1
20234,05414892,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,1,D,1
20234,05414912,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,2
20234,05414922,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,2
20234,05414962,15,0,1,,A,,A,2,D,1,D,2,D,,A,80,E,80,E,80,E,,A,,A,,A,,A,,A,,A,160,E,160,E,160,E,2,D,1,D,2
20234,05414962,16,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05414992,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,229,D,229,D,229,D,,A,1,D,2
20234,05414992,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,129,D,129,D,129,D,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05414992,26,0,1,,A,,A,,A,1,D,2,D,,A,89,D,89,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05415032,49,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,
20234,05415032,50,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,1,D,1
20234,05415032,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,5,D,5,D,,A,1,D,1
20234,05415162,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,89,D,89,D,,A,1,D,1
20234,05415172,21,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,56,E,56,E,56,E,47,E,47,E,48,E,,A,,A,,A,2,D,1,D,2
20234,05415192,13,0,1,,A,,A,,A,1,D,1,D,,A,35,D,35,D,35,D,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,1,D,2,D,3
20234,05415342,20,0,1,,A,,A,2,D,1,D,2,D,,A,54,E,54,E,54,E,,A,,A,,A,,A,,A,,A,101,E,101,E,101,E,2,D,1,D,1
20234,05415362,17,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05415362,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,1,D,1
20234,05415392,37,0,1,,A,,A,,A,1,D,2,D,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05415392,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,1
20234,05415432,19,0,1,,A,,A,2,D,1,D,2,D,,A,59,E,59,E,59,E,,A,,A,,A,,A,,A,,A,79,E,79,E,79,E,2,D,1,D,2
20234,05415442,32,0,1,,A,,A,,A,1,D,1,D,,A,58,E,52,E,52,E,72,E,78,E,78,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20234,05415442,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D,3
20234,05415442,34,0,1,,A,,A,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05415482,29,0,1,,A,,A,,A,1,D,2,D,,A,102,D,102,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2
20234,05415482,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D,2
20234,05415492,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D,2
20234,05415502,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,46,D,46,D,,A,1,D,3
20234,05415502,23,0,1,,A,,A,,A,1,D,1,D,,A,38,E,39,E,38,E,67,E,66,E,68,E,,A,,A,,A,,A,,A,,A,2,D,2,D,3
20234,05415512,22,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3
20234,05415512,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,126,D,126,D,126,D,,A,1,D,3
20234,05415522,27,0,1,0.20,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,93,D,93,D,93,D,,A,1,D,2
20234,05415522,28,0,1,,A,,A,,A,1,D,2,D,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05415572,41,0,1,,A,,A,2,D,1,D,2,D,,A,87,E,87,E,87,E,,A,,A,,A,,A,,A,,A,168,E,168,E,168,E,2,D,1,D,1
20234,05415622,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,2
20234,05415622,29,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,2,D,1
20234,05415622,30,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1
