QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,SAMP_UN,SAMP_UN_,RTELECT,RTELECT_,RTGAS,RTGAS_,RTWATER,RTWATER_,RTHEAT,RTHEAT_,RTTRASH,RTTRASH_,RTASPAY,RTASPAY_,RTCOMPX,RTCOMPX_,RTBSNSZ,RTBSNSZ_,JRTPAYQV,JRTP_YQV,QRT3MCMX,RTTELEPH,QRT3_CMX,RTTE_EPH,RTTVCABL,RTTV_ABL,RTINTRNT,RTIN_RNT,RTFUNSH,RTFUNSH_,GOVTCOST,GOVT_OST,INCLBDS,INCLBDS_,INCLDRYR,INCL_RYR,INCLFRIG,INCL_RIG,INCLPDS,INCLPDS_,INCLSTOV,INCL_TOV,INCLWSHR,INCL_SHR,PUBLHOUS,PUBL_OUS,OWNED,OWNED_,RTPARK,RTPARK_
20232,05101064,12,0,1,1,D,2,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,1500,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D
20232,05101114,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,9000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05101474,16,0,1,1,D,1,D,1,D,1,D,1,D,2,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05101574,8,0,1,1,D,2,D,2,D,1,D,1,D,2,D,2,D,,A,,A,,A,1887,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05101594,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2139,1,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05101824,18,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2076,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05101904,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,500,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05102074,11,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3900,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05102204,17,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,5283,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05102264,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2817,2,D,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,1,D
20232,05102374,19,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,1440,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,2,D,2,D,2,D
20232,05102444,20,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,4104,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05102664,16,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,900,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05102724,10,0,1,1,D,,A,,A,,A,,A,,A,1,D,840,D,,A,2520,D,,,A,A,,A,,A,,A,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,,A
20232,05102734,21,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6870,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05102814,20,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,4500,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05102924,16,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,1,D
20232,05103034,17,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1740,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20232,05103094,9,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4815,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05103374,5,0,1,1,D,1,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,2517,2,D,D,1,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D
20232,05103764,5,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05103914,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3475,2,D,D,1,D,2,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05103944,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05104044,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,5796,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05104144,22,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3114,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05104204,21,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05104254,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05104324,14,0,1,1,D,1,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05104404,16,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3150,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05104524,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2850,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05104534,13,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,8400,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05104554,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3000,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05104574,26,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3849,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05104604,5,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05104744,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3798,1,D,D,1,D,1,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05104774,18,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05104804,14,0,1,1,D,2,D,2,D,2,D,2,D,1,D,1,D,1200,D,,A,3294,D,306,2,D,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05104964,30,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3862,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05105024,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4350,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05105124,603,0,1,1,D,,A,,A,,A,,A,,A,,B,,A,,A,,A,4500,,F,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,2,D,,A
20232,05105344,31,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,600,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05105414,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05105524,11,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,2550,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05105744,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,8100,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05105804,37,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3900,2,D,D,2,D,2,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05105944,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05106234,15,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,825,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20232,05106254,22,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,0.50,D,,A,3550,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05106274,11,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,4545,2,D,D,2,D,1,D,2,D,1,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05106294,6,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1536,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05106314,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1050,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05106554,7,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,5100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05106564,13,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6900,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05106664,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20232,05106714,9,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05106934,29,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4650,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05107014,16,0,1,1,D,1,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5400,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05107144,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1725,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05107264,21,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,3399,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05107294,21,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,6000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,1,D,1,D,2,D,2,D,1,D
20232,05107424,17,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,7200,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05107504,11,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,6600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05107634,9,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05107764,21,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2325,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05107784,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,645,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20232,05107834,6,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,3600,2,D,D,1,D,1,D,1,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05108274,12,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3076,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05108294,30,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2490,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05108314,7,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1200,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05108384,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2655,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05108484,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,,A
20232,05108524,14,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1350,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05108544,9,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2040,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05108584,18,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05108594,13,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1680,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05108664,21,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4950,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05108704,17,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,4800,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05108734,13,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5985,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05108834,12,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,2370,2,D,D,2,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05108994,10,0,1,1,D,2,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,570,2,D,D,2,D,2,D,2,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05109014,18,0,1,1,D,2,D,1,D,1,D,2,D,1,D,2,D,,A,,A,,A,5655,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05109034,16,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,936,1,D,D,1,D,1,D,1,D,,A,1,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D
20232,05109094,19,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,2475,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05109124,17,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,297,2,D,D,2,D,2,D,2,D,1,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05109204,12,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,2391,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05109464,8,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,1875,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05109544,11,0,1,1,D,2,D,2,D,1,D,1,D,1,D,2,D,,A,,A,,A,3300,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05109584,7,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2250,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05109694,8,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05109734,42,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,9000,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05109794,35,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5610,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05109864,15,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3600,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D
20232,05109944,20,0,1,1,D,2,D,2,D,1,D,2,D,2,D,2,D,,A,,A,,A,4500,2,D,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05110144,8,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3615,2,D,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05110274,24,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3350,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05110344,17,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1404,2,D,D,2,D,1,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05110494,22,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4350,2,D,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05110614,6,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1371,2,D,D,2,D,2,D,2,D,,C,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05110694,18,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05110744,9,0,1,1,D,2,D,1,D,1,D,1,D,2,D,2,D,,A,,A,,A,2100,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05110864,19,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1200,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05111094,25,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,4980,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05111104,10,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,3900,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05111124,13,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,13705,2,T,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05111144,10,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1350,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,2,D,2,D,1,D
20232,05111204,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,,A
20232,05111314,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2175,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05111344,8,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,8400,2,D,D,1,D,1,D,1,D,1,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05111414,24,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,4458,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05111474,10,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1950,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05111544,9,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,5025,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05111674,13,0,1,1,D,1,D,2,D,2,D,1,D,2,D,1,D,1200,D,,A,3600,D,,1,A,D,1,D,1,D,1,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05111774,18,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,1770,2,D,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
20232,05111784,14,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1275,2,D,D,2,D,2,D,2,D,,A,2,D,2,D,1,D,2,D,1,D,2,D,1,D,2,D,1,D
20232,05111804,12,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,1800,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D
20232,05111864,12,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,,A,,A,3396,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,2,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05112194,24,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,2400,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,2,D
20232,05112224,15,0,1,1,D,2,D,2,D,2,D,2,D,2,D,2,D,,A,,A,,A,3900,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05112444,19,0,1,1,D,,A,,A,,A,,A,,A,1,D,2000,D,,A,6000,F,,,A,A,,A,,A,,A,1,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,,A
20232,05112464,20,0,1,1,D,2,D,2,D,1,D,2,D,1,D,2,D,,A,0.10,D,,A,7290,2,D,D,2,D,2,D,2,D,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,1,D
20232,05112724,14,0,1,1,D,2,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,196,2,D,D,2,D,2,D,2,D,1,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,2,D
20232,05112754,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,1,D,1,D,2,D,1,D,1,D,2,D,2,D,,A
20232,05112794,6,0,1,1,D,1,D,1,D,1,D,1,D,1,D,2,D,,A,,A,,A,1200,2,D,D,2,D,2,D,2,D,2,D,2,D,2,D,1,D,2,D,1,D,2,D,2,D,2,D,1,D
